time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:04:35.763753,181758,1499760275,763541936,0,366,164,76,59,163,33,42,132
2017/07/11/16:04:35.779199,181759,1499760275,778914928,0,356,167,67,63,184,37,41,141
2017/07/11/16:04:35.801355,181760,1499760275,801207065,0,394,143,55,56,185,35,44,118
2017/07/11/16:04:35.823867,181761,1499760275,823618888,0,417,161,65,52,177,37,47,128
2017/07/11/16:04:35.838945,181762,1499760275,838664054,0,359,142,62,49,173,36,48,134
2017/07/11/16:04:35.861961,181763,1499760275,861429929,0,400,165,75,50,174,37,46,128
2017/07/11/16:04:35.884249,181764,1499760275,883811950,0,445,167,84,48,154,33,57,154
2017/07/11/16:04:35.898741,181765,1499760275,898586988,0,430,168,84,44,148,39,54,156
2017/07/11/16:04:35.921756,181766,1499760275,921477079,0,471,181,87,50,145,38,52,165
2017/07/11/16:04:35.943644,181767,1499760275,943500995,0,564,201,116,58,178,39,55,172
2017/07/11/16:04:35.958711,181768,1499760275,958599090,0,554,242,146,82,188,45,56,179
2017/07/11/16:04:35.982983,181769,1499760275,982687950,0,540,247,148,81,224,51,50,145
2017/07/11/16:04:36.004360,181770,1499760276,4024982,0,522,248,148,91,303,61,50,147
2017/07/11/16:04:36.020749,181771,1499760276,20416021,0,524,242,151,100,421,81,51,139
2017/07/11/16:04:36.043081,181772,1499760276,42957067,0,472,249,135,95,460,86,50,129
2017/07/11/16:04:36.063910,181773,1499760276,63781976,0,474,243,121,97,486,91,67,123
2017/07/11/16:04:36.078966,181774,1499760276,78843116,0,518,256,124,111,569,106,70,133
2017/07/11/16:04:36.102782,181775,1499760276,102581024,0,607,267,131,111,538,105,72,137
2017/07/11/16:04:36.124220,181776,1499760276,123951911,0,672,287,131,101,467,95,76,155
2017/07/11/16:04:36.138990,181777,1499760276,138789892,0,664,319,133,105,425,94,76,153
2017/07/11/16:04:36.169453,181778,1499760276,169310092,0,676,314,116,88,394,88,61,150
2017/07/11/16:04:36.184536,181779,1499760276,184010982,0,630,298,114,87,249,73,53,146
2017/07/11/16:04:36.206439,181780,1499760276,206084012,0,618,310,107,101,274,65,52,163
2017/07/11/16:04:36.221772,181781,1499760276,221468925,0,574,328,113,104,276,58,55,168
2017/07/11/16:04:36.244255,181782,1499760276,243851900,0,640,330,136,104,270,57,58,178
2017/07/11/16:04:36.259373,181783,1499760276,259109020,0,640,345,148,111,278,62,59,182
2017/07/11/16:04:36.281193,181784,1499760276,281070947,0,655,366,155,109,316,63,66,177
2017/07/11/16:04:36.304430,181785,1499760276,303855895,0,689,368,166,99,276,68,67,166
2017/07/11/16:04:36.319299,181786,1499760276,319000005,0,676,353,195,101,261,78,67,145
2017/07/11/16:04:36.341681,181787,1499760276,341417074,0,627,354,200,109,262,79,63,146
2017/07/11/16:04:36.364086,181788,1499760276,363646030,0,655,326,191,100,254,79,66,142
