time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/15:49:16.443090,135898,1499759356,442816972,0,518,142,64,87,90,30,53,171
2017/07/11/15:49:16.449998,135899,1499759356,449628114,0,499,151,65,85,91,29,52,173
2017/07/11/15:49:16.472443,135900,1499759356,472191095,0,453,138,61,55,64,29,52,175
2017/07/11/15:49:16.495363,135901,1499759356,494932889,0,384,134,61,49,55,27,47,164
2017/07/11/15:49:16.509387,135902,1499759356,509258985,0,383,128,54,44,69,25,48,141
2017/07/11/15:49:16.532641,135903,1499759356,532203912,0,374,139,46,55,75,27,46,149
2017/07/11/15:49:16.555566,135904,1499759356,554981946,0,411,129,48,60,104,29,46,146
2017/07/11/15:49:16.569633,135905,1499759356,569432973,0,406,129,46,57,107,28,40,143
2017/07/11/15:49:16.594683,135906,1499759356,594348907,0,409,134,46,60,107,29,41,132
2017/07/11/15:49:16.614558,135907,1499759356,614399909,0,398,142,49,58,97,28,40,124
2017/07/11/15:49:16.629536,135908,1499759356,629344940,0,468,134,50,45,94,32,45,111
2017/07/11/15:49:16.652308,135909,1499759356,652096986,0,445,135,46,33,55,31,45,108
2017/07/11/15:49:16.674951,135910,1499759356,674452066,0,440,181,53,37,49,31,46,111
2017/07/11/15:49:16.689747,135911,1499759356,689460039,0,391,189,73,34,43,30,46,106
2017/07/11/15:49:16.712644,135912,1499759356,712035894,0,414,186,72,35,43,33,45,100
2017/07/11/15:49:16.734931,135913,1499759356,734627008,0,324,180,71,41,40,27,39,90
2017/07/11/15:49:16.749804,135914,1499759356,749535083,0,352,187,73,46,36,29,39,119
2017/07/11/15:49:16.771991,135915,1499759356,771811962,0,420,187,88,45,34,31,36,119
2017/07/11/15:49:16.794609,135916,1499759356,794462919,0,497,176,80,51,47,36,37,134
2017/07/11/15:49:16.810069,135917,1499759356,809664011,0,498,199,87,52,103,39,40,139
2017/07/11/15:49:16.834208,135918,1499759356,833739042,0,546,230,94,50,106,44,43,144
2017/07/11/15:49:16.854582,135919,1499759356,854446887,0,613,319,144,71,132,46,52,158
2017/07/11/15:49:16.869852,135920,1499759356,869637966,0,648,318,177,86,139,56,59,172
2017/07/11/15:49:16.892228,135921,1499759356,892050981,0,617,323,186,92,138,61,62,193
2017/07/11/15:49:16.915070,135922,1499759356,914750099,0,675,337,188,93,109,62,64,206
2017/07/11/15:49:16.930110,135923,1499759356,929748058,0,643,344,209,98,158,62,66,211
2017/07/11/15:49:16.952907,135924,1499759356,952320098,0,604,307,192,84,145,63,63,193
2017/07/11/15:49:16.974792,135925,1499759356,974632978,0,561,296,167,118,192,65,60,186
2017/07/11/15:49:16.991444,135926,1499759356,991188049,0,549,297,161,120,202,75,65,169
2017/07/11/15:49:17.012054,135927,1499759357,11935949,0,610,272,178,120,200,75,63,172
2017/07/11/15:49:17.034804,135928,1499759357,34607887,0,632,241,181,119,167,83,62,176
2017/07/11/15:49:17.049588,135929,1499759357,49388885,0,603,192,174,120,168,87,63,178
2017/07/11/15:49:17.072051,135930,1499759357,71852922,0,588,228,165,77,122,80,61,174
2017/07/11/15:49:17.094953,135931,1499759357,94707012,0,659,265,172,63,149,66,55,165
2017/07/11/15:49:17.111337,135932,1499759357,111195087,0,703,308,158,65,149,66,68,206
2017/07/11/15:49:17.132214,135933,1499759357,131973981,0,695,341,152,62,151,64,68,197
2017/07/11/15:49:17.154513,135934,1499759357,154294013,0,738,385,183,61,159,62,74,204
2017/07/11/15:49:17.178035,135935,1499759357,177428960,0,723,369,185,59,154,64,76,213
2017/07/11/15:49:17.192309,135936,1499759357,191873073,0,717,337,173,58,116,64,76,213
2017/07/11/15:49:17.215321,135937,1499759357,214888095,0,597,301,165,61,118,63,64,155
2017/07/11/15:49:17.237530,135938,1499759357,237281084,0,590,286,152,68,133,57,65,161
2017/07/11/15:49:17.252026,135939,1499759357,251780986,0,566,215,102,92,163,58,54,156
2017/07/11/15:49:17.275135,135940,1499759357,274713993,0,645,212,99,98,158,58,58,151
2017/07/11/15:49:17.297603,135941,1499759357,297108888,0,613,221,101,99,155,55,54,149
2017/07/11/15:49:17.313609,135942,1499759357,313364028,0,618,254,107,94,156,60,58,162
2017/07/11/15:49:17.335284,135943,1499759357,334960937,0,611,228,92,95,148,65,55,174
2017/07/11/15:49:17.356994,135944,1499759357,356828927,0,615,232,98,74,101,58,62,214
2017/07/11/15:49:17.372333,135945,1499759357,372026920,0,577,216,92,63,99,57,59,216
2017/07/11/15:49:17.395365,135946,1499759357,395004987,0,543,215,93,72,137,59,61,214
2017/07/11/15:49:17.417368,135947,1499759357,417129039,0,567,179,85,83,141,61,59,236
2017/07/11/15:49:17.432398,135948,1499759357,432135105,0,658,208,83,84,130,57,63,248
2017/07/11/15:49:17.454666,135949,1499759357,454451084,0,652,195,76,80,138,60,59,222
2017/07/11/15:49:17.477402,135950,1499759357,477180957,0,621,190,74,91,152,61,54,215
2017/07/11/15:49:17.492140,135951,1499759357,491877079,0,690,189,70,84,120,62,52,224
2017/07/11/15:49:17.515114,135952,1499759357,514842987,0,621,172,78,77,121,57,52,199
2017/07/11/15:49:17.537328,135953,1499759357,537120103,0,569,139,75,69,130,60,48,174
2017/07/11/15:49:17.553572,135954,1499759357,553428888,0,628,165,79,80,132,63,58,212
2017/07/11/15:49:17.575002,135955,1499759357,574738025,0,653,166,80,68,147,67,65,212
2017/07/11/15:49:17.597435,135956,1499759357,597191095,0,585,158,80,71,155,68,64,213
2017/07/11/15:49:17.612672,135957,1499759357,612217903,0,605,160,73,87,165,70,69,212
2017/07/11/15:49:17.634789,135958,1499759357,634598970,0,581,149,66,88,160,64,68,214
2017/07/11/15:49:17.657050,135959,1499759357,656902074,0,554,163,67,78,148,59,58,226
2017/07/11/15:49:17.672376,135960,1499759357,672018051,0,515,157,65,78,134,54,55,240
2017/07/11/15:49:17.694563,135961,1499759357,694401025,0,540,161,69,85,131,50,62,232
2017/07/11/15:49:17.717834,135962,1499759357,717394113,0,540,172,77,75,132,49,61,230
2017/07/11/15:49:17.732102,135963,1499759357,731908082,0,515,196,97,76,133,52,63,237
