time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/11/15:59:15.038071,3015550,1499759958,984138616,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3796602450016399, 1.2605487124448387, -0.839854481367264, -0.971009838731467, -0.20785439675847356, 1.1865341394293676, 1.6609176980829317, 0.04793689962141918, 1.8538157821595225, -0.9480001269131857, -1.417014752809151, 0.07209709703061444, 1.215296279202219, -0.1679708962734528, -12.565987119160338)","(0.0, -0.008639379795751335, -0.004319689897875668, 0.011388273367126762, -0.004319689897875668, -0.003141592653000486, -0.003141592653000486, -0.007461282550876154, -0.00039269908162506076, -0.005497787142750851, -0.00510508806112579, 0.00039269908162506076, 0.0035342917346255468, 0.0019634954081253035, 0.009032078877376396, -0.022776546734253524, 0.0)","(0.0, 0.0, 3.348, -13.684, 0.496, -22.432, 0.164, 0.084, -0.196, 0.968, -14.428, -0.124, -23.032, 0.388, 0.52, 0.092, -20.48)"
2017/07/11/15:59:15.047716,3015551,1499759958,994093669,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.38004374019861126, 1.2605487124448387, -0.8394709861702927, -0.9702428483375242, -0.20785439675847356, 1.1873011298233103, 1.660150707688989, 0.046402918833533764, 1.8538157821595225, -0.9480001269131857, -1.4173982480061222, 0.0724805922275858, 1.2164467647931332, -0.16912138186436687, -12.565987119160338)","(0.0, 0.001570796326500243, -0.013744467856877126, 0.01531526418337737, 0.0035342917346255468, -0.0027488935713754254, 0.0047123889795007284, -0.007461282550876154, -0.009032078877376396, 0.01021017612225158, -0.01649336142825255, -0.01021017612225158, 0.005890486224375911, -0.0035342917346255468, -0.0047123889795007284, -0.009032078877376396, 0.0)","(0.0, 0.0, 3.444, -13.744, 0.528, -22.496, 0.172, 0.104, -0.196, 1.06, -14.4, -0.152, -23.032, 0.396, 0.54, 0.072, -20.48)"
2017/07/11/15:59:15.052294,815844,1499759959,0,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/15:59:15.052305,815845,1499759959,0,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/15:59:15.057867,3015552,1499759959,4093216,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, 0.3804272353955826, 1.2605487124448387, -0.839854481367264, -0.9702428483375242, -0.20823789195544493, 1.1869176346263388, 1.6609176980829317, 0.046402918833533764, 1.8538157821595225, -0.9468496413222717, -1.4162477624152083, 0.07209709703061444, 1.2168302599901044, -0.16758740107648146, -12.565987119160338)","(0.0, 0.0023561944897503642, 0.00039269908162506076, -0.00510508806112579, -0.004319689897875668, 0.01610066234662749, -0.0047123889795007284, 0.0, -0.003141592653000486, 0.006675884387626033, -0.01060287520387664, 0.0047123889795007284, 0.0011780972448751821, 0.0027488935713754254, -0.02552544030562895, -0.0035342917346255468, 0.0)","(0.0, 0.0, 3.572, -13.776, 0.528, -22.564, 0.164, 0.076, -0.196, 1.028, -14.4, -0.06, -23.032, 0.388, 0.54, 0.084, -20.48)"
2017/07/11/15:59:15.067826,3015553,1499759959,14156505,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.38004374019861126, 1.2605487124448387, -0.8394709861702927, -0.9698593531405528, -0.20747090156150222, 1.1876846250202815, 1.6605342028859604, 0.04678641403050512, 1.8538157821595225, -0.947233136519243, -1.4166312576121796, 0.0724805922275858, 1.2156797743991905, -0.16758740107648146, -12.565987119160338)","(0.0, 0.0019634954081253035, -0.0035342917346255468, 0.007853981632501214, -0.013744467856877126, -0.007461282550876154, -0.009817477040626518, -0.008246680714126275, -0.0019634954081253035, -0.02631083846887907, 0.0019634954081253035, 0.0035342917346255468, 0.0007853981632501215, 0.00039269908162506076, -0.0023561944897503642, 0.03377212101975522, 0.0)","(0.0, 0.0, 3.316, -13.808, 0.56, -22.628, 0.156, 0.096, -0.196, 1.0, -14.4, -0.06, -23.064, 0.376, 0.54, 0.112, -20.48)"
2017/07/11/15:59:15.078317,3015554,1499759959,24139328,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.38004374019861126, 1.2609322076418101, -0.8394709861702927, -0.9706263435344955, -0.20785439675847356, 1.188068120217253, 1.6609176980829317, 0.04716990922747647, 1.8545827725534652, -0.9480001269131857, -1.417014752809151, 0.07286408742455715, 1.2156797743991905, -0.1679708962734528, -12.565987119160338)","(0.0, -0.012959069693627005, 0.001570796326500243, 0.010995574285501701, 0.007461282550876154, 0.008639379795751335, 0.02042035224450316, 0.006675884387626033, 0.00039269908162506076, -0.0047123889795007284, -0.0070685834692510935, -0.001570796326500243, -0.01021017612225158, -0.007853981632501214, -0.0070685834692510935, 0.01060287520387664, 0.0)","(0.0, 0.0, 3.444, -13.868, 0.56, -22.788, 0.136, 0.076, -0.184, 1.06, -14.368, 0.06, -23.004, 0.376, 0.56, 0.072, -20.48)"
2017/07/11/15:59:15.087675,3015555,1499759959,34131152,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3796602450016399, 1.2605487124448387, -0.8402379765642354, -0.9698593531405528, -0.20708740636453085, 1.1873011298233103, 1.6605342028859604, 0.047553404424447825, 1.8538157821595225, -0.9468496413222717, -1.417014752809151, 0.07171360183364309, 1.2149127840052476, -0.16835439147042416, -12.565987119160338)","(0.0, 0.0007853981632501215, -0.011780972448751823, 0.003926990816250607, -0.005890486224375911, -0.0047123889795007284, -0.0047123889795007284, 0.013351768775252066, 0.00510508806112579, 0.0047123889795007284, 0.029059732040254495, -0.01767145867312773, 0.006675884387626033, 0.005497787142750851, 0.01060287520387664, -0.012959069693627005, 0.0)","(0.0, 0.0, 3.348, -13.9, 0.56, -23.048, 0.172, 0.056, -0.196, 1.028, -14.368, -0.06, -23.032, 0.388, 0.54, 0.084, -20.48)"
2017/07/11/15:59:15.098057,3015556,1499759959,44137238,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, 0.3804272353955826, 1.2601652172478675, -0.8394709861702927, -0.9702428483375242, -0.20823789195544493, 1.1873011298233103, 1.6605342028859604, 0.046402918833533764, 1.8534322869625512, -0.9468496413222717, -1.4166312576121796, 0.0724805922275858, 1.215296279202219, -0.16835439147042416, -12.565987119160338)","(0.0, -0.001570796326500243, -0.0027488935713754254, 0.01060287520387664, -0.009817477040626518, 0.011780972448751823, -0.009032078877376396, -0.003926990816250607, 0.005497787142750851, -0.00039269908162506076, -0.0035342917346255468, 0.0027488935713754254, -0.005497787142750851, 0.0, -0.0019634954081253035, -0.003926990816250607, 0.0)","(0.0, 0.0, 3.476, -14.024, 0.496, -23.244, 0.156, 0.056, -0.196, 1.184, -14.368, -0.06, -23.032, 0.376, 0.54, 0.084, -20.48)"
2017/07/11/15:59:15.101704,815846,1499759959,49999872,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
