time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:03:38.854112,178917,1499760218,853817939,0,432,162,79,40,68,31,35,91
2017/07/11/16:03:38.869513,178918,1499760218,868995904,0,483,186,80,40,64,36,39,105
2017/07/11/16:03:38.894552,178919,1499760218,894428014,0,413,235,92,35,50,40,41,105
2017/07/11/16:03:38.913694,178920,1499760218,913508892,0,500,266,90,37,38,41,41,104
2017/07/11/16:03:38.928825,178921,1499760218,928668975,0,528,251,79,35,36,42,42,102
2017/07/11/16:03:38.951183,178922,1499760218,950995922,0,565,257,84,37,39,43,45,103
2017/07/11/16:03:38.974409,178923,1499760218,974113941,0,510,291,98,37,41,42,40,89
2017/07/11/16:03:38.990496,178924,1499760218,990381956,0,562,252,129,47,43,41,39,89
2017/07/11/16:03:39.027118,178925,1499760219,26856899,0,571,242,133,49,62,42,38,88
2017/07/11/16:03:39.033796,178926,1499760219,33574104,0,543,235,137,49,96,46,37,93
2017/07/11/16:03:39.049011,178927,1499760219,48858880,0,572,247,145,63,182,45,41,109
2017/07/11/16:03:39.071143,178928,1499760219,70974111,0,632,286,158,81,202,52,49,121
2017/07/11/16:03:39.094132,178929,1499760219,93910932,0,642,302,128,93,257,57,56,133
2017/07/11/16:03:39.109533,178930,1499760219,109154939,0,652,298,122,99,259,62,62,158
2017/07/11/16:03:39.131156,178931,1499760219,131026983,0,668,303,119,103,290,61,62,165
2017/07/11/16:03:39.154018,178932,1499760219,153827905,0,674,299,122,105,266,65,59,157
2017/07/11/16:03:39.169602,178933,1499760219,169363021,0,666,226,99,99,279,62,61,161
2017/07/11/16:03:39.191312,178934,1499760219,191121101,0,695,230,123,99,259,60,56,166
2017/07/11/16:03:39.213799,178935,1499760219,213607072,0,644,223,130,93,258,56,55,151
2017/07/11/16:03:39.228955,178936,1499760219,228780031,0,651,232,130,95,221,55,55,155
2017/07/11/16:03:39.251581,178937,1499760219,251332044,0,638,238,121,85,197,53,55,159
2017/07/11/16:03:39.274050,178938,1499760219,273789882,0,649,228,121,80,175,54,52,156
2017/07/11/16:03:39.289038,178939,1499760219,288832902,0,589,195,97,62,160,51,57,147
