%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.name8,field.name9,field.name10,field.name11,field.name12,field.name13,field.name14,field.name15,field.name16,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.position9,field.position10,field.position11,field.position12,field.position13,field.position14,field.position15,field.position16,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.velocity7,field.velocity8,field.velocity9,field.velocity10,field.velocity11,field.velocity12,field.velocity13,field.velocity14,field.velocity15,field.velocity16,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6,field.effort7,field.effort8,field.effort9,field.effort10,field.effort11,field.effort12,field.effort13,field.effort14,field.effort15,field.effort16
1499759863837317097,3006430,1499759867783624002,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.376208788229,1.25709725567,-0.838703995776,-0.970242848338,-0.204402939986,1.18806812022,1.66053420289,0.0467864140305,1.85496626775,-0.948000126913,-1.41701475281,0.0720970970306,1.2152962792,-0.167970896273,-12.5659871192,0.0,-0.00667588438763,0.0168860605099,0.015707963265,-0.018849555918,0.00981747704063,0.00196349540813,-0.00431968989788,-0.00706858346925,0.00078539816325,-0.0274889357138,-0.00706858346925,-0.00981747704063,0.00667588438763,0.00510508806113,-0.0113882733671,0.0,0.0,0.0,3.252,-14.272,0.404,-22.628,0.068,-0.064,-0.204,0.936,-14.34,-0.028,-23.004,0.404,0.54,0.12,-20.48
1499759863847067412,3006431,1499759867793668487,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.375825293032,1.25709725567,-0.838703995776,-0.970626343534,-0.204402939986,1.18768462502,1.66091769808,0.0471699092275,1.85496626775,-0.946849641322,-1.41701475281,0.0724805922276,1.2152962792,-0.168737886667,-12.5659871192,0.0,0.00510508806113,-0.00510508806113,0.0047123889795,-0.0137444678569,0.00589048622438,-0.00903207887738,0.0113882733671,-0.00431968989788,-0.0137444678569,0.0294524311219,0.000392699081625,-0.00235619448975,-0.00667588438763,-0.00431968989788,-0.0149225651018,0.0,0.0,0.0,3.156,-14.272,0.436,-22.66,0.068,-0.084,-0.224,1.0,-14.368,0.092,-22.944,0.376,0.532,0.128,-20.48
1499759863857394664,3006432,1499759867803667825,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.375825293032,1.25709725567,-0.838703995776,-0.970242848338,-0.204019444789,1.18768462502,1.66091769808,0.0471699092275,1.85534976295,-0.947616631716,-1.41739824801,0.0717136018336,1.2152962792,-0.16835439147,-12.5659871192,0.0,0.00196349540813,0.00235619448975,0.00392699081625,0.00274889357138,0.021991148571,-0.0164933614283,0.00353429173463,-0.0200276531629,-0.009424777959,0.00353429173463,-0.00431968989788,0.00824668071413,0.00431968989788,-0.00863937979575,-0.0129590696936,0.0,0.0,0.0,3.22,-14.272,0.436,-22.66,0.06,-0.064,-0.232,1.092,-14.368,-0.06,-23.064,0.368,0.532,0.148,-20.48
1499759863867160988,3006433,1499759867813652120,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.376208788229,1.25786424607,-0.838320500579,-0.969859353141,-0.204402939986,1.18806812022,1.66091769808,0.0471699092275,1.85496626775,-0.947616631716,-1.41701475281,0.0724805922276,1.2156797744,-0.167970896273,-12.5659871192,0.0,0.00392699081625,-0.0109955742855,0.0015707963265,-0.00431968989788,0.0141371669385,0.0164933614283,-0.00667588438763,0.0215984494894,0.012566370612,-0.0294524311219,-0.0263108384689,0.0,0.0113882733671,-0.012566370612,0.0176714586731,0.0,0.0,0.0,3.188,-14.272,0.528,-22.788,0.076,-0.064,-0.232,1.0,-14.368,0.028,-23.032,0.388,0.532,0.12,-20.48
1499759863871009569,805483,1499759867819000064,,r_gripper_l_finger_joint,0.0200144707441,0.0,0.0
1499759863871261270,805484,1499759867819000064,,l_gripper_l_finger_joint,0.02083,0.0,0.0
1499759863878000368,3006434,1499759867823651513,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.375441797835,1.25748075087,-0.838703995776,-0.969859353141,-0.204402939986,1.18806812022,1.66091769808,0.0467864140305,1.85496626775,-0.946849641322,-1.41663125761,0.0724805922276,1.21644676479,-0.167970896273,-12.5659871192,0.0,0.0113882733671,-0.0102101761223,-0.006283185306,-0.0102101761223,0.0137444678569,0.000392699081625,-0.0117809724488,0.00117809724488,0.0078539816325,-0.00863937979575,0.00981747704063,0.00863937979575,0.0145298660201,0.00903207887738,-0.00078539816325,0.0,0.0,0.0,3.22,-14.304,0.464,-22.82,0.076,-0.076,-0.224,0.968,-14.4,0.028,-23.064,0.376,0.532,0.128,-20.48
1499759863886906891,3006435,1499759867833623086,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.375825293032,1.25786424607,-0.838320500579,-0.969475857944,-0.204786435183,1.18768462502,1.66168468848,0.0471699092275,1.85496626775,-0.947233136519,-1.41701475281,0.0728640874246,1.2156797744,-0.167970896273,-12.5659871192,0.0,-0.00589048622438,-0.00903207887738,0.00510508806113,-0.0141371669385,0.0078539816325,-0.00824668071413,-0.015707963265,-0.0106028752039,0.00706858346925,0.00667588438763,0.00706858346925,0.00235619448975,-0.00903207887738,0.00353429173463,-0.0129590696936,0.0,0.0,0.0,3.348,-14.304,0.464,-22.888,0.076,-0.016,-0.224,1.028,-14.368,0.0,-23.064,0.388,0.552,0.128,-20.48
1499759863897160062,3006436,1499759867843662767,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.375441797835,1.25748075087,-0.838703995776,-0.969859353141,-0.205553425577,1.18806812022,1.66130119328,0.0467864140305,1.85534976295,-0.948000126913,-1.41701475281,0.0720970970306,1.2160632696,-0.167970896273,-12.5659871192,0.0,-0.0015707963265,-0.021991148571,0.00196349540813,0.0,0.015707963265,-0.028274333877,-0.00392699081625,-0.003141592653,-0.0180641577548,-0.0047123889795,0.00510508806113,-0.0106028752039,-0.00274889357138,-0.00589048622438,0.00589048622438,0.0,0.0,0.0,3.444,-14.304,0.56,-22.952,0.092,0.0,-0.232,1.06,-14.34,-0.092,-22.972,0.388,0.54,0.12,-20.48
1499759863907038248,3006437,1499759867853649889,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.374674807441,1.25786424607,-0.838703995776,-0.969092362747,-0.204786435183,1.18730112982,1.66015070769,0.0471699092275,1.85573325814,-0.947616631716,-1.41663125761,0.0720970970306,1.2152962792,-0.16835439147,-12.5659871192,0.0,-0.009424777959,0.0015707963265,0.0047123889795,-0.00706858346925,0.0129590696936,-0.009424777959,-0.00274889357138,-0.00117809724488,-0.00431968989788,0.006283185306,-0.0133517687753,0.00078539816325,-0.0109955742855,-0.0106028752039,0.00903207887738,0.0,0.0,0.0,3.412,-14.336,0.404,-22.984,0.12,0.0,-0.212,0.904,-14.34,-0.028,-23.064,0.388,0.552,0.12,-20.48
