time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:00:05.426323,168270,1499760005,425898075,0,327,162,63,283,588,71,60,190
2017/07/11/16:00:05.448597,168271,1499760005,448388099,0,326,169,68,278,581,68,54,186
2017/07/11/16:00:05.464971,168272,1499760005,464683055,0,288,176,72,242,464,68,50,172
2017/07/11/16:00:05.502574,168273,1499760005,501735925,0,270,205,78,243,466,68,40,146
2017/07/11/16:00:05.508465,168274,1499760005,508250951,0,208,184,80,247,493,72,39,117
2017/07/11/16:00:05.525207,168275,1499760005,524780988,0,233,184,78,117,320,52,37,113
2017/07/11/16:00:05.555269,168276,1499760005,554752111,0,245,188,74,101,304,49,36,108
2017/07/11/16:00:05.568559,168277,1499760005,568331003,0,249,172,78,95,280,47,30,96
2017/07/11/16:00:05.585343,168278,1499760005,585083007,0,275,140,75,86,273,46,35,108
2017/07/11/16:00:05.607419,168279,1499760005,607124090,0,340,143,67,69,228,39,36,114
2017/07/11/16:00:05.628533,168280,1499760005,628329038,0,445,203,92,51,186,39,44,152
2017/07/11/16:00:05.645465,168281,1499760005,645256996,0,445,201,97,56,161,45,48,170
2017/07/11/16:00:05.667117,168282,1499760005,666974067,0,512,208,90,62,156,44,59,176
2017/07/11/16:00:05.688960,168283,1499760005,688441991,0,525,240,101,61,149,47,58,174
2017/07/11/16:00:05.711102,168284,1499760005,710778951,0,537,276,156,67,132,48,59,168
2017/07/11/16:00:05.727324,168285,1499760005,727173089,0,449,245,156,69,108,48,57,143
2017/07/11/16:00:05.748202,168286,1499760005,748068094,0,476,252,164,75,124,48,56,110
2017/07/11/16:00:05.778361,168287,1499760005,778194904,0,488,277,178,75,152,57,48,108
2017/07/11/16:00:05.787513,168288,1499760005,787373065,0,505,269,182,73,155,58,50,108
2017/07/11/16:00:05.824692,168289,1499760005,824004888,0,553,318,148,80,203,65,53,115
2017/07/11/16:00:05.831468,168290,1499760005,831132888,0,592,348,139,80,213,68,52,110
2017/07/11/16:00:05.861255,168291,1499760005,861156940,0,654,371,144,90,236,66,53,131
2017/07/11/16:00:05.868016,168292,1499760005,867899894,0,659,365,136,88,244,60,53,133
2017/07/11/16:00:05.892432,168293,1499760005,892292022,0,639,354,122,98,265,58,49,129
2017/07/11/16:00:05.908404,168294,1499760005,908010959,0,588,339,140,110,261,56,46,133
2017/07/11/16:00:05.928305,168295,1499760005,928109884,0,573,333,152,109,256,52,42,131
2017/07/11/16:00:05.951567,168296,1499760005,951098918,0,497,353,147,96,229,58,42,114
2017/07/11/16:00:05.967507,168297,1499760005,967179059,0,511,372,154,104,237,69,43,128
2017/07/11/16:00:05.988445,168298,1499760005,988095045,0,561,389,184,105,207,75,46,127
2017/07/11/16:00:06.011266,168299,1499760006,10885953,0,580,410,185,94,244,78,51,136
2017/07/11/16:00:06.027866,168300,1499760006,27694940,0,605,405,192,96,259,78,56,150
2017/07/11/16:00:06.056332,168301,1499760006,55784940,0,618,401,209,96,256,77,60,178
2017/07/11/16:00:06.070706,168302,1499760006,70560932,0,600,391,207,90,243,69,60,167
2017/07/11/16:00:06.087321,168303,1499760006,87171077,0,535,394,194,84,246,64,57,171
2017/07/11/16:00:06.117093,168304,1499760006,116935014,0,617,417,190,73,172,62,54,157
2017/07/11/16:00:06.130876,168305,1499760006,130669116,0,611,430,188,72,150,64,56,151
2017/07/11/16:00:06.147519,168306,1499760006,147352933,0,598,421,168,71,148,62,52,117
2017/07/11/16:00:06.170247,168307,1499760006,170039892,0,606,415,161,72,111,65,51,137
2017/07/11/16:00:06.190801,168308,1499760006,190537929,0,669,449,164,79,113,66,54,146
2017/07/11/16:00:06.207878,168309,1499760006,207664012,0,574,391,153,80,108,60,54,152
2017/07/11/16:00:06.228870,168310,1499760006,228449106,0,546,375,155,84,101,60,52,161
2017/07/11/16:00:06.253393,168311,1499760006,253205060,0,551,377,164,86,105,62,58,174
2017/07/11/16:00:06.275307,168312,1499760006,275129079,0,488,371,166,86,123,57,57,159
2017/07/11/16:00:06.292161,168313,1499760006,292032957,0,427,309,165,78,108,54,55,148
2017/07/11/16:00:06.310745,168314,1499760006,310609102,0,423,344,216,88,110,55,55,148
2017/07/11/16:00:06.328017,168315,1499760006,327651023,0,433,333,212,83,103,63,53,135
2017/07/11/16:00:06.348624,168316,1499760006,348325014,0,500,309,203,80,104,64,45,114
2017/07/11/16:00:06.371551,168317,1499760006,371180057,0,518,320,210,84,179,64,45,109
2017/07/11/16:00:06.388665,168318,1499760006,388161897,0,508,341,213,85,182,67,46,111
2017/07/11/16:00:06.408179,168319,1499760006,408049106,0,506,302,166,74,185,66,50,126
2017/07/11/16:00:06.430856,168320,1499760006,430674076,0,505,318,154,75,191,55,48,125
2017/07/11/16:00:06.448171,168321,1499760006,448030948,0,462,306,152,94,195,65,46,133
2017/07/11/16:00:06.468302,168322,1499760006,468044996,0,509,303,138,85,131,67,47,134
2017/07/11/16:00:06.491629,168323,1499760006,491044044,0,583,301,122,77,129,63,45,141
2017/07/11/16:00:06.508582,168324,1499760006,508115053,0,620,293,109,76,126,64,49,140
2017/07/11/16:00:06.529688,168325,1499760006,529561996,0,612,265,104,76,130,65,51,147
2017/07/11/16:00:06.560815,168326,1499760006,560549974,0,584,264,103,61,134,51,53,147
2017/07/11/16:00:06.567975,168327,1499760006,567581892,0,571,252,117,74,117,47,58,185
2017/07/11/16:00:06.589873,168328,1499760006,589627027,0,544,263,118,94,173,55,59,180
2017/07/11/16:00:06.612643,168329,1499760006,612464904,0,488,246,108,97,242,58,62,201
2017/07/11/16:00:06.627131,168330,1499760006,626983880,0,525,241,108,96,254,56,62,214
2017/07/11/16:00:06.649881,168331,1499760006,649755954,0,555,293,122,91,256,59,62,210
2017/07/11/16:00:06.671545,168332,1499760006,671084880,0,569,326,140,83,261,66,69,214
2017/07/11/16:00:06.693651,168333,1499760006,693295001,0,533,291,137,72,239,62,70,226
2017/07/11/16:00:06.710907,168334,1499760006,710711002,0,526,278,140,75,193,64,67,201
2017/07/11/16:00:06.730780,168335,1499760006,730618000,0,615,273,139,78,173,66,64,216
2017/07/11/16:00:06.753596,168336,1499760006,753300905,0,627,232,142,78,156,65,74,245
2017/07/11/16:00:06.777662,168337,1499760006,777487039,0,645,189,121,79,149,58,72,237
2017/07/11/16:00:06.790886,168338,1499760006,790587902,0,639,183,114,70,126,59,73,229
2017/07/11/16:00:06.813651,168339,1499760006,813385963,0,681,204,111,71,153,60,73,245
2017/07/11/16:00:06.837706,168340,1499760006,837492942,0,598,230,115,65,150,58,77,220
2017/07/11/16:00:06.850650,168341,1499760006,850538969,0,590,220,110,69,157,57,73,211
2017/07/11/16:00:06.873808,168342,1499760006,873320102,0,560,207,97,63,154,54,65,236
2017/07/11/16:00:06.889702,168343,1499760006,889550924,0,596,210,95,68,156,52,64,241
2017/07/11/16:00:06.910705,168344,1499760006,910538911,0,592,260,113,63,103,47,57,235
2017/07/11/16:00:06.950209,168345,1499760006,949496984,0,635,255,112,74,102,55,57,254
2017/07/11/16:00:06.951068,168346,1499760006,950906038,0,604,264,115,73,94,55,55,327
2017/07/11/16:00:06.970858,168347,1499760006,970643043,0,615,272,133,76,89,56,64,320
2017/07/11/16:00:07.001252,168348,1499760007,988960,0,581,265,134,93,143,62,73,347
2017/07/11/16:00:07.010277,168349,1499760007,10068893,0,581,205,129,112,161,73,83,413
2017/07/11/16:00:07.031306,168350,1499760007,31064987,0,518,243,138,114,169,82,80,403
2017/07/11/16:00:07.053403,168351,1499760007,53232908,0,521,271,143,131,236,97,82,364
2017/07/11/16:00:07.070119,168352,1499760007,69926977,0,511,268,128,131,242,100,83,375
2017/07/11/16:00:07.091015,168353,1499760007,90728998,0,502,281,130,119,221,96,88,381
2017/07/11/16:00:07.113180,168354,1499760007,113023996,0,511,349,142,119,213,90,85,342
2017/07/11/16:00:07.130307,168355,1499760007,130065917,0,558,319,139,116,208,82,91,371
2017/07/11/16:00:07.150696,168356,1499760007,150590896,0,567,293,124,98,140,63,93,365
2017/07/11/16:00:07.173818,168357,1499760007,173465013,0,580,293,123,104,145,64,96,348
2017/07/11/16:00:07.190842,168358,1499760007,190462112,0,606,320,125,112,152,71,96,349
2017/07/11/16:00:07.211159,168359,1499760007,210963964,0,682,364,131,96,144,82,98,357
2017/07/11/16:00:07.240710,168360,1499760007,240575075,0,638,382,141,104,146,83,103,379
2017/07/11/16:00:07.257483,168361,1499760007,257374048,0,628,382,146,120,189,88,102,362
2017/07/11/16:00:07.279502,168362,1499760007,278706073,0,585,384,152,121,187,91,101,382
2017/07/11/16:00:07.294854,168363,1499760007,294512033,0,656,356,156,117,180,92,97,406
2017/07/11/16:00:07.310310,168364,1499760007,309864044,0,559,307,142,114,176,79,91,414
2017/07/11/16:00:07.334316,168365,1499760007,333765029,0,601,310,130,112,194,83,80,373
2017/07/11/16:00:07.353266,168366,1499760007,353106021,0,623,307,134,91,154,80,72,406
2017/07/11/16:00:07.370025,168367,1499760007,369920969,0,670,317,138,85,149,76,71,457
2017/07/11/16:00:07.392873,168368,1499760007,392611026,0,642,321,132,83,142,74,64,445
2017/07/11/16:00:07.413456,168369,1499760007,413264036,0,641,306,133,112,164,78,69,449
2017/07/11/16:00:07.429441,168370,1499760007,429364919,0,659,289,130,111,147,69,69,458
2017/07/11/16:00:07.451156,168371,1499760007,450908899,0,644,309,144,114,139,68,68,434
2017/07/11/16:00:07.473352,168372,1499760007,473093986,0,625,296,139,116,142,63,63,375
2017/07/11/16:00:07.490066,168373,1499760007,489954948,0,567,306,149,127,167,59,67,377
