time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:53:13.188375,146453,1499759593,187699079,0,5158,5574,8828,11524,280,1893,409
2017/07/11/15:53:13.210580,146454,1499759593,210283041,0,5160,5570,8820,11531,252,1840,348
2017/07/11/15:53:13.225113,146455,1499759593,224886894,0,5144,5567,8814,11544,277,1911,397
2017/07/11/15:53:13.249431,146456,1499759593,249047040,0,5131,5570,8809,11552,310,1934,398
2017/07/11/15:53:13.270733,146457,1499759593,270247936,0,5125,5579,8809,11551,300,1934,348
2017/07/11/15:53:13.285058,146458,1499759593,284835100,0,5119,5579,8806,11555,291,1924,410
2017/07/11/15:53:13.309366,146459,1499759593,308877944,0,5102,5582,8807,11560,251,1936,357
2017/07/11/15:53:13.336218,146460,1499759593,335484027,0,5089,5598,8807,11559,282,2028,328
2017/07/11/15:53:13.345060,146461,1499759593,344892978,0,5083,5612,8801,11560,321,2071,308
2017/07/11/15:53:13.368952,146462,1499759593,368772029,0,5072,5623,8785,11571,285,1974,359
2017/07/11/15:53:13.390504,146463,1499759593,390127897,0,5043,5655,8791,11564,304,1870,363
2017/07/11/15:53:13.405371,146464,1499759593,405174970,0,5014,5694,8813,11540,359,2008,320
2017/07/11/15:53:13.427730,146465,1499759593,427571058,0,5014,5703,8812,11537,345,2013,409
2017/07/11/15:53:13.451420,146466,1499759593,451015949,0,5015,5701,8809,11539,317,1819,487
2017/07/11/15:53:13.466659,146467,1499759593,466327905,0,5025,5693,8808,11539,405,1842,495
2017/07/11/15:53:13.487963,146468,1499759593,487607002,0,5014,5692,8852,11511,391,1884,314
2017/07/11/15:53:13.514980,146469,1499759593,514811038,0,5009,5672,8905,11483,389,2089,389
2017/07/11/15:53:13.525244,146470,1499759593,525017023,0,5013,5629,8924,11487,386,2069,389
2017/07/11/15:53:13.547659,146471,1499759593,547451972,0,5021,5558,8947,11501,201,1924,397
2017/07/11/15:53:13.570570,146472,1499759593,570228099,0,5014,5485,8967,11522,335,2024,443
2017/07/11/15:53:13.585140,146473,1499759593,584873914,0,5055,5389,9043,11491,57,2132,208
2017/07/11/15:53:13.608356,146474,1499759593,608032941,0,5060,5312,9080,11495,293,2070,461
2017/07/11/15:53:13.630193,146475,1499759593,630033016,0,5086,5218,9145,11475,139,2073,389
2017/07/11/15:53:13.646288,146476,1499759593,646166086,0,5103,5110,9207,11467,154,2151,388
2017/07/11/15:53:13.668996,146477,1499759593,668826103,0,5138,4985,9269,11456,-7,2067,354
2017/07/11/15:53:13.690794,146478,1499759593,690610885,0,5179,4862,9334,11438,59,1980,386
2017/07/11/15:53:13.706514,146479,1499759593,704958915,0,5212,4743,9413,11408,37,1903,420
2017/07/11/15:53:13.727564,146480,1499759593,727368116,0,5250,4623,9499,11369,-47,2021,334
2017/07/11/15:53:13.750527,146481,1499759593,750256061,0,5286,4500,9576,11336,-46,2031,372
2017/07/11/15:53:13.766645,146482,1499759593,766429901,0,5319,4381,9644,11310,-55,1972,322
2017/07/11/15:53:13.788437,146483,1499759593,787933111,0,5361,4254,9717,11276,-125,1965,338
2017/07/11/15:53:13.819829,146484,1499759593,818775892,0,5410,4132,9789,11235,-142,1899,321
2017/07/11/15:53:13.825624,146485,1499759593,825175046,0,5452,4019,9867,11188,-111,1974,317
2017/07/11/15:53:13.847944,146486,1499759593,847635030,0,5484,3901,9935,11154,-149,2028,318
2017/07/11/15:53:13.870893,146487,1499759593,870769977,0,5523,3772,9992,11128,-249,2006,306
2017/07/11/15:53:13.892414,146488,1499759593,892307996,0,5570,3647,10044,11099,-299,1905,323
2017/07/11/15:53:13.907893,146489,1499759593,907763004,0,5622,3526,10101,11061,-277,1911,356
2017/07/11/15:53:13.930177,146490,1499759593,930036067,0,5676,3399,10141,11035,-282,1962,328
2017/07/11/15:53:13.952668,146491,1499759593,952440023,0,5731,3269,10179,11012,-358,1930,309
2017/07/11/15:53:13.967898,146492,1499759593,967552900,0,5801,3125,10216,10983,-427,1917,310
2017/07/11/15:53:13.990216,146493,1499759593,989957094,0,5877,2986,10244,10955,-488,1971,305
2017/07/11/15:53:14.013051,146494,1499759594,12744903,0,5953,2847,10262,10934,-500,1924,296
2017/07/11/15:53:14.027609,146495,1499759594,27364969,0,6023,2710,10275,10918,-507,1839,368
2017/07/11/15:53:14.050334,146496,1499759594,50112962,0,6098,2574,10300,10885,-594,1829,304
2017/07/11/15:53:14.072569,146497,1499759594,72371006,0,6188,2442,10338,10829,-683,1924,267
2017/07/11/15:53:14.087347,146498,1499759594,87248086,0,6281,2317,10358,10783,-622,1948,318
2017/07/11/15:53:14.112571,146499,1499759594,112241029,0,6369,2188,10357,10761,-623,1885,395
2017/07/11/15:53:14.133087,146500,1499759594,132656097,0,6462,2050,10355,10734,-745,1839,330
2017/07/11/15:53:14.148049,146501,1499759594,147845029,0,6578,1912,10348,10696,-809,1834,298
2017/07/11/15:53:14.170552,146502,1499759594,170103073,0,6694,1789,10339,10654,-738,1837,385
2017/07/11/15:53:14.193361,146503,1499759594,192871093,0,6793,1669,10316,10632,-683,1858,431
2017/07/11/15:53:14.208009,146504,1499759594,207776069,0,6888,1533,10283,10624,-767,1821,385
2017/07/11/15:53:14.230143,146505,1499759594,229954957,0,6998,1388,10244,10610,-953,1753,338
2017/07/11/15:53:14.253292,146506,1499759594,252891063,0,7122,1260,10205,10581,-952,1665,406
2017/07/11/15:53:14.275106,146507,1499759594,274985074,0,7237,1152,10156,10562,-823,1695,488
2017/07/11/15:53:14.299619,146508,1499759594,298320055,0,7336,1048,10096,10563,-835,1762,506
2017/07/11/15:53:14.313083,146509,1499759594,312643051,0,7428,937,10028,10573,-972,1711,428
2017/07/11/15:53:14.327579,146510,1499759594,327455997,0,7541,830,9955,10571,-1092,1620,415
2017/07/11/15:53:14.359046,146511,1499759594,358067035,0,7662,759,9889,10552,-1001,1506,541
2017/07/11/15:53:14.373268,146512,1499759594,372893095,0,7752,719,9838,10536,-849,1624,578
2017/07/11/15:53:14.387902,146513,1499759594,387423038,0,7831,650,9758,10556,-968,1884,592
2017/07/11/15:53:14.412621,146514,1499759594,412471055,0,7924,543,9633,10608,-1162,1634,490
2017/07/11/15:53:14.432886,146515,1499759594,432600975,0,8038,463,9503,10642,-1089,1363,652
2017/07/11/15:53:14.448091,146516,1499759594,447696924,0,8138,421,9422,10641,-907,1365,708
2017/07/11/15:53:14.455083,146517,1499759594,454871892,0,8211,395,9356,10643,-994,1640,728
2017/07/11/15:53:14.478824,146518,1499759594,478557109,0,8284,345,9263,10670,-1093,1675,602
2017/07/11/15:53:14.501809,146519,1499759594,500861883,0,8371,287,9128,10721,-1153,1423,669
2017/07/11/15:53:14.523094,146520,1499759594,522984981,0,8460,259,9011,10750,-995,1317,757
2017/07/11/15:53:14.537699,146521,1499759594,537457942,0,8534,241,8909,10777,-935,1438,843
2017/07/11/15:53:14.561230,146522,1499759594,560950040,0,8606,218,8802,10808,-1031,1414,713
2017/07/11/15:53:14.575152,146523,1499759594,574920892,0,8699,207,8688,10827,-1148,1265,785
2017/07/11/15:53:14.606186,146524,1499759594,605598926,0,8784,243,8608,10821,-1040,1304,792
2017/07/11/15:53:14.620646,146525,1499759594,620508909,0,8843,278,8523,10839,-861,1536,895
2017/07/11/15:53:14.635078,146526,1499759594,634880065,0,8914,259,8389,10886,-989,1424,868
2017/07/11/15:53:14.669568,146527,1499759594,668425083,0,9013,239,8233,10924,-1136,1071,937
2017/07/11/15:53:14.681086,146528,1499759594,680715084,0,9109,289,8131,10919,-1119,1140,932
2017/07/11/15:53:14.703631,146529,1499759594,703336000,0,9171,365,8054,10923,-840,1583,969
2017/07/11/15:53:14.717751,146530,1499759594,717474937,0,9223,385,7916,10979,-830,1553,980
2017/07/11/15:53:14.741729,146531,1499759594,740869045,0,9313,355,7718,11045,-987,1021,1063
2017/07/11/15:53:14.758759,146532,1499759594,758528947,0,9410,399,7578,11058,-1095,980,1153
2017/07/11/15:53:14.777554,146533,1499759594,777354001,0,9477,480,7487,11059,-779,1565,1178
