time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2017/07/11/15:53:13.178326,2979012,1499759597,126033759,,0.783034259687,0.396791086026,0.165107651194,0.62313152963,0.779425039963,0.055956872254,0.032749539045,0.021341407356,-0.0551102695678,-0.0116600146149,-0.0581518437474,-0.0383176829582,-0.0253837353564,2.53496050835,1.19368267059,0.306002318859,-0.421468615532,1.22379469872,0.163946837187
2017/07/11/15:53:13.187910,2979013,1499759597,136037882,,0.783675807021,0.397128386406,0.16586459129,0.622782043233,0.77962163805,0.0566330608019,0.0335458571845,0.0405324507268,-0.0626094122552,0.00246923434404,-0.0494563443169,-0.0822791995081,-0.0444467462615,2.47223043442,1.123057127,0.370102107525,-0.413510799408,1.22815740108,0.144351184368
2017/07/11/15:53:13.202248,2979014,1499759597,146042180,,0.783495053189,0.395831863484,0.164762140767,0.623115867809,0.779423993325,0.0555751922859,0.0337083360145,0.0426959224773,-0.0666979282492,-0.000792968315841,-0.0534320978341,-0.0904786390272,-0.0386043340481,1.66837453842,0.724847376347,0.522215843201,-0.179282560945,0.966923832893,0.21472607553
2017/07/11/15:53:13.207831,2979015,1499759597,156037385,,0.784529969185,0.394798391542,0.16499405856,0.623414726948,0.779106411393,0.0560436297382,0.0347331184354,0.054522663974,-0.097042269836,-0.00246262164534,-0.0656838956951,-0.112273995794,-0.0817319926275,2.01056098938,0.72926056385,0.448414891958,-0.247018411756,1.09842467308,0.206910088658
2017/07/11/15:53:13.217668,2979016,1499759597,166042856,,0.785293947601,0.393769328932,0.164941383892,0.623754851305,0.778768824947,0.056559952272,0.035354979328,0.0474855970461,-0.0833374266964,-0.00662735320735,-0.0669697791445,-0.101259066396,-0.0637482502339,2.07954931259,0.921333491802,0.526197969913,-0.363996684551,1.14756786823,0.207300782204
2017/07/11/15:53:13.227651,2979017,1499759597,176039807,,0.786162443564,0.392702202727,0.165570182585,0.624484487667,0.778091800121,0.0571807686025,0.0363680484706,0.0711141495668,-0.1095540611,-0.00447249586874,-0.0550451675642,-0.140995121879,-0.105946921336,2.42348408699,0.766905069351,0.619520068169,-0.229214593768,1.3144800663,0.325600981712
2017/07/11/15:53:13.237773,2979018,1499759597,186040394,,0.786660739543,0.392229030528,0.165289089025,0.624168430392,0.778313394116,0.0571917789696,0.0370287922913,0.0681712949306,-0.0813859609093,-0.0117251769594,-0.0529915738898,-0.152213129146,-0.0746331784748,2.58561086655,0.902699112892,0.625959515572,-0.342374682426,1.34567415714,0.29282322526
2017/07/11/15:53:13.247649,2979019,1499759597,196037466,,0.787700478863,0.390547718293,0.165505969108,0.624887218002,0.777663631961,0.0572570712404,0.0384300415802,0.0893309822113,-0.102293552299,0.0141882736928,-0.0522895739826,-0.20512123679,-0.138120731813,2.34851169586,0.846205234528,0.609825909138,-0.316661953926,1.2273349762,0.293832540512
2017/07/11/15:53:13.257682,2979020,1499759597,206036012,,0.78854010103,0.388406891732,0.165305499356,0.626199936417,0.776553763351,0.0572501740394,0.0395007573125,0.0840814727934,-0.131835397869,-0.00912475951534,-0.0825447808279,-0.179241216937,-0.190452245404,2.58691191673,0.851401746273,0.395551532507,-0.384799987078,1.24695146084,0.258634567261
2017/07/11/15:53:13.267612,2979021,1499759597,216038591,,0.789222997317,0.387147173901,0.164784202522,0.626996310217,0.775883110205,0.0570988127362,0.0402585625301,0.0900136829357,-0.134908586679,-0.00379494827576,-0.0615839854231,-0.194528684446,-0.248635328291,2.28051352501,0.800145149231,0.371072590351,-0.321195334196,1.09083223343,0.271832257509
