%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.name8,field.name9,field.name10,field.name11,field.name12,field.name13,field.name14,field.name15,field.name16,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.position9,field.position10,field.position11,field.position12,field.position13,field.position14,field.position15,field.position16,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.velocity7,field.velocity8,field.velocity9,field.velocity10,field.velocity11,field.velocity12,field.velocity13,field.velocity14,field.velocity15,field.velocity16,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6,field.effort7,field.effort8,field.effort9,field.effort10,field.effort11,field.effort12,field.effort13,field.effort14,field.effort15,field.effort16
1499760275758014218,3047622,1499760279704114550,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.374674807441,1.27473803473,-0.846373899716,-0.96870886755,-0.207470901562,1.1899855962,1.70118469376,0.0464029188335,1.85458277255,-0.946849641322,-1.41624776242,0.0724805922276,1.2160632696,-0.16835439147,-12.5659871192,0.0,-0.00078539816325,-0.0424115008155,0.133517687753,-0.111919238263,0.0015707963265,-0.0270962366321,0.00196349540813,0.519933584072,0.0204203522445,-0.0161006623466,-0.00824668071413,-0.0015707963265,-0.0102101761223,0.0172787595915,0.0047123889795,0.0,0.0,0.0,4.176,-14.988,0.34,-24.052,0.38,-0.184,-0.352,1.124,-14.368,-0.028,-23.064,0.36,0.54,0.044,-20.48
1499760275768064006,3047623,1499760279714114968,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0552233083639,0.37352432185,1.27627201552,-0.846757394913,-0.968325372353,-0.207087406365,1.18960210101,1.70617013133,0.0471699092275,1.85419927736,-0.947616631716,-1.41701475281,0.0724805922276,1.21644676479,-0.169121381864,-12.5659871192,0.0,-0.0141371669385,-0.0463384916318,0.131554192344,-0.118987821732,0.0047123889795,-0.0447676953053,-0.012566370612,0.556454598663,0.0078539816325,-0.015707963265,-0.006283185306,0.012566370612,0.00824668071413,-0.025132741224,-0.0149225651018,0.0,0.0,0.0,4.08,-14.988,0.436,-24.052,0.372,-0.172,-0.372,1.156,-14.34,-0.092,-23.096,0.376,0.552,0.044,-20.48
1499760275777802439,3047624,1499760279724102704,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.374291312244,1.27665551072,-0.847907880504,-0.968325372353,-0.207854396758,1.18921860581,1.7100050833,0.0471699092275,1.85496626775,-0.948000126913,-1.41624776242,0.0724805922276,1.2160632696,-0.16835439147,-12.5659871192,0.0,-0.003141592653,-0.0530143760194,0.15943582714,-0.118595122651,-0.012566370612,-0.0459457925501,-0.0196349540813,0.515221195092,0.0,-0.00431968989788,0.0113882733671,-0.00117809724488,0.00353429173463,-0.015707963265,0.00353429173463,0.0,0.0,0.0,4.176,-14.896,0.436,-24.02,0.38,-0.124,-0.364,1.248,-14.34,-0.06,-23.004,0.352,0.56,0.056,-20.48
1499760275787730198,3047625,1499760279734138621,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.373140826653,1.27780599631,-0.849441861292,-0.968325372353,-0.208621387152,1.18845161541,1.71460702566,0.0456359284396,1.85496626775,-0.946849641322,-1.41663125761,0.0724805922276,1.21644676479,-0.168737886667,-12.5659871192,0.0,-0.003141592653,-0.0522289778561,0.167682507854,-0.126056405202,0.00078539816325,-0.059690260407,-0.0243473430608,0.489695754786,-0.00706858346925,0.003141592653,0.00353429173463,0.00431968989788,0.009424777959,-0.0161006623466,0.0184568568364,0.0,0.0,0.0,4.08,-14.864,0.34,-23.924,0.364,-0.076,-0.372,1.028,-14.34,-0.028,-23.096,0.368,0.58,0.064,-20.48
1499760275788697379,848767,1499760279736999936,,l_gripper_l_finger_joint,0.02083,0.0,0.0
1499760275788945489,848768,1499760279736999936,,r_gripper_l_finger_joint,0.0200144707441,0.0,0.0
1499760275798012011,3047626,1499760279744076083,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.372373836259,1.2789564819,-0.850592346882,-0.96870886755,-0.209388377546,1.18845161541,1.71959246322,0.0467864140305,1.85458277255,-0.947233136519,-1.41701475281,0.0724805922276,1.2160632696,-0.16835439147,-12.5659871192,0.0,0.00589048622438,-0.0624391539784,0.147262155609,-0.149618350099,-0.00235619448975,-0.0773617190801,-0.0388772090809,0.450033147542,0.00078539816325,0.0192422549996,0.00824668071413,-0.00274889357138,-0.0078539816325,-0.012566370612,-0.012566370612,0.0,0.0,0.0,4.144,-14.832,0.528,-24.052,0.4,-0.048,-0.352,1.156,-14.308,0.124,-23.064,0.388,0.56,0.044,-20.48
1499760275807770462,3047627,1499760279754097653,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.371606845865,1.28125745308,-0.85212632767,-0.96870886755,-0.210538863137,1.18845161541,1.72419440558,0.0467864140305,1.85458277255,-0.946849641322,-1.41701475281,0.0724805922276,1.2152962792,-0.168737886667,-12.5659871192,0.0,0.0192422549996,-0.0447676953053,0.170431401425,-0.165326313364,0.003141592653,-0.069115038366,-0.034557519183,0.458279828256,0.00392699081625,-0.00510508806113,-0.0196349540813,-0.00549778714275,-0.0149225651018,-0.0149225651018,0.00117809724488,0.0,0.0,0.0,4.112,-14.708,0.372,-23.988,0.388,0.0,-0.364,1.184,-14.308,0.028,-23.032,0.396,0.572,0.064,-20.48
1499760275818000565,3047628,1499760279764110619,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.371223350668,1.28317492907,-0.854810794049,-0.968325372353,-0.211305853531,1.18806812022,1.73109731913,0.0467864140305,1.85419927736,-0.946849641322,-1.41739824801,0.0720970970306,1.2156797744,-0.16835439147,-12.5659871192,0.0,0.00981747704063,-0.0522289778561,0.175929188568,-0.174751091323,0.00549778714275,-0.115453529998,-0.0306305283668,0.540353936316,-0.00235619448975,0.000392699081625,-0.0176714586731,-0.0192422549996,-0.00078539816325,0.0149225651018,0.0180641577548,0.0,0.0,0.0,4.016,-14.676,0.404,-24.088,0.372,0.048,-0.28,1.156,-14.308,0.092,-23.032,0.412,0.552,0.056,-20.48
1499760275828000042,3047629,1499760279774135571,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.370839855471,1.28547590025,-0.857111765231,-0.968325372353,-0.213606824713,1.18806812022,1.73876722307,0.0467864140305,1.85534976295,-0.947616631716,-1.41663125761,0.0724805922276,1.2156797744,-0.168737886667,-12.5659871192,0.0,-0.00117809724488,-0.0530143760194,0.18849555918,-0.17632188765,0.0129590696936,-0.142942465712,-0.0231692458159,0.732776486312,0.0117809724488,-0.00353429173463,-0.00589048622438,0.00589048622438,0.000392699081625,0.00706858346925,-0.0149225651018,0.0,0.0,0.0,3.888,-14.676,0.28,-24.02,0.4,0.048,-0.184,1.216,-14.308,0.0,-23.004,0.396,0.552,0.044,-20.48
