time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:50:52.195040,139417,1499759452,194822072,0,3914,4838,9425,11868,348,1973,341
2017/07/11/15:50:52.234016,139418,1499759452,233800888,0,3915,4835,9426,11868,232,1965,336
2017/07/11/15:50:52.235539,139419,1499759452,235394001,0,3904,4864,9446,11844,303,1894,183
2017/07/11/15:50:52.254825,139420,1499759452,254632949,0,3899,4881,9437,11846,525,1797,427
2017/07/11/15:50:52.278274,139421,1499759452,277556896,0,3889,4862,9465,11834,318,1748,476
2017/07/11/15:50:52.292913,139422,1499759452,292563915,0,3875,4840,9510,11812,124,1839,293
2017/07/11/15:50:52.314677,139423,1499759452,314549922,0,3854,4824,9542,11800,292,1974,282
2017/07/11/15:50:52.337624,139424,1499759452,337286949,0,3834,4810,9585,11777,302,2073,259
2017/07/11/15:50:52.352659,139425,1499759452,352385044,0,3829,4798,9619,11756,181,2089,226
2017/07/11/15:50:52.383840,139426,1499759452,382862091,0,3817,4798,9634,11748,259,1954,218
2017/07/11/15:50:52.397767,139427,1499759452,397521972,0,3804,4797,9637,11749,251,1999,159
2017/07/11/15:50:52.412344,139428,1499759452,412081956,0,3792,4793,9618,11770,316,2023,278
2017/07/11/15:50:52.434860,139429,1499759452,434740066,0,3791,4783,9594,11795,302,1900,365
2017/07/11/15:50:52.457669,139430,1499759452,457499027,0,3786,4779,9584,11806,282,1826,304
2017/07/11/15:50:52.472423,139431,1499759452,472238063,0,3772,4782,9592,11803,300,1842,298
2017/07/11/15:50:52.494983,139432,1499759452,494810104,0,3759,4780,9599,11802,291,1971,234
2017/07/11/15:50:52.517524,139433,1499759452,517235040,0,3749,4766,9589,11819,309,2034,323
2017/07/11/15:50:52.532944,139434,1499759452,532573938,0,3754,4754,9574,11834,286,1932,286
2017/07/11/15:50:52.555173,139435,1499759452,554908037,0,3756,4747,9570,11840,277,1841,318
2017/07/11/15:50:52.578040,139436,1499759452,577507019,0,3743,4746,9578,11838,279,1868,315
2017/07/11/15:50:52.593124,139437,1499759452,592559099,0,3729,4744,9585,11837,274,1993,280
2017/07/11/15:50:52.614610,139438,1499759452,614500999,0,3721,4743,9588,11838,299,2004,264
2017/07/11/15:50:52.637635,139439,1499759452,637517929,0,3712,4744,9591,11838,298,1951,268
2017/07/11/15:50:52.652696,139440,1499759452,652287006,0,3709,4752,9592,11835,282,1975,197
2017/07/11/15:50:52.675248,139441,1499759452,674871921,0,3703,4739,9563,11865,460,1991,398
2017/07/11/15:50:52.697376,139442,1499759452,697112083,0,3683,4707,9563,11884,179,1771,330
2017/07/11/15:50:52.714316,139443,1499759452,713857889,0,3671,4703,9585,11872,255,1964,178
2017/07/11/15:50:52.734900,139444,1499759452,734724044,0,3657,4694,9584,11881,345,2037,333
2017/07/11/15:50:52.757488,139445,1499759452,757213115,0,3668,4684,9574,11889,247,2003,293
2017/07/11/15:50:52.773423,139446,1499759452,773078918,0,3676,4686,9546,11908,377,1940,284
2017/07/11/15:50:52.794781,139447,1499759452,794600009,0,3678,4675,9516,11936,402,1904,345
2017/07/11/15:50:52.817654,139448,1499759452,817352056,0,3684,4656,9513,11944,340,1934,370
2017/07/11/15:50:52.834213,139449,1499759452,833817005,0,3701,4632,9529,11935,290,2039,298
2017/07/11/15:50:52.854903,139450,1499759452,854684114,0,3735,4607,9523,11939,265,2094,291
2017/07/11/15:50:52.877356,139451,1499759452,877120971,0,3771,4571,9498,11962,291,1976,325
2017/07/11/15:50:52.899869,139452,1499759452,899580955,0,3794,4534,9486,11978,326,1940,371
2017/07/11/15:50:52.916257,139453,1499759452,915965080,0,3825,4483,9488,11986,270,2087,365
2017/07/11/15:50:52.937475,139454,1499759452,937271118,0,3858,4422,9482,12002,188,2188,346
2017/07/11/15:50:52.963442,139455,1499759452,963257074,0,3897,4359,9427,12056,304,2279,446
2017/07/11/15:50:52.975432,139456,1499759452,975003004,0,4000,4260,9430,12055,-109,2039,283
2017/07/11/15:50:52.997363,139457,1499759452,997206926,0,4059,4189,9425,12064,168,1820,566
2017/07/11/15:50:53.019859,139458,1499759453,19750118,0,4132,4114,9482,12021,55,2078,435
2017/07/11/15:50:53.038506,139459,1499759453,38321971,0,4210,4023,9543,11976,-53,2196,405
2017/07/11/15:50:53.059620,139460,1499759453,59228897,0,4297,3928,9583,11944,-105,2087,388
2017/07/11/15:50:53.079942,139461,1499759453,79653978,0,4409,3827,9615,11911,-137,2043,377
2017/07/11/15:50:53.094989,139462,1499759453,94652891,0,4537,3721,9638,11878,-123,1945,449
2017/07/11/15:50:53.126768,139463,1499759453,126393079,0,4659,3621,9658,11845,-92,1878,473
2017/07/11/15:50:53.140290,139464,1499759453,139832973,0,4777,3520,9687,11805,-179,1936,413
2017/07/11/15:50:53.155163,139465,1499759453,154879093,0,4905,3415,9712,11762,-264,1987,364
2017/07/11/15:50:53.177830,139466,1499759453,177433967,0,5058,3310,9712,11728,-273,1969,409
2017/07/11/15:50:53.199986,139467,1499759453,199875116,0,5201,3222,9696,11703,-156,1852,470
2017/07/11/15:50:53.214805,139468,1499759453,214638948,0,5330,3132,9674,11688,-156,1836,527
2017/07/11/15:50:53.237770,139469,1499759453,237437009,0,5457,3033,9648,11677,-225,1844,521
2017/07/11/15:50:53.260528,139470,1499759453,260256052,0,5588,2928,9636,11651,-336,1859,442
2017/07/11/15:50:53.276290,139471,1499759453,276201963,0,5731,2826,9615,11624,-395,1872,472
2017/07/11/15:50:53.297362,139472,1499759453,297080039,0,5865,2736,9582,11607,-337,1819,533
2017/07/11/15:50:53.328071,139473,1499759453,327749013,0,5992,2645,9541,11596,-365,1776,613
2017/07/11/15:50:53.338434,139474,1499759453,338217973,0,6116,2553,9507,11580,-431,1792,594
2017/07/11/15:50:53.357701,139475,1499759453,357517004,0,6241,2459,9477,11558,-505,1876,538
2017/07/11/15:50:53.379675,139476,1499759453,379540920,0,6369,2368,9432,11544,-561,1874,502
2017/07/11/15:50:53.394741,139477,1499759453,394586086,0,6488,2290,9359,11553,-504,1790,632
2017/07/11/15:50:53.417370,139478,1499759453,417135000,0,6607,2215,9282,11563,-441,1705,695
2017/07/11/15:50:53.439883,139479,1499759453,439651012,0,6723,2140,9221,11559,-523,1760,668
2017/07/11/15:50:53.455059,139480,1499759453,454869985,0,6831,2069,9174,11546,-581,1879,611
2017/07/11/15:50:53.477201,139481,1499759453,477018117,0,6945,1997,9105,11544,-640,1875,636
2017/07/11/15:50:53.499880,139482,1499759453,499701023,0,7058,1928,9016,11558,-545,1739,699
2017/07/11/15:50:53.515459,139483,1499759453,515142917,0,7173,1852,8918,11576,-557,1702,779
2017/07/11/15:50:53.537984,139484,1499759453,537787914,0,7278,1785,8846,11575,-620,1721,770
2017/07/11/15:50:53.568033,139485,1499759453,567792892,0,7381,1724,8779,11571,-652,1833,777
2017/07/11/15:50:53.579406,139486,1499759453,579161882,0,7477,1667,8702,11576,-651,1724,723
2017/07/11/15:50:53.597601,139487,1499759453,597414970,0,7571,1616,8618,11584,-638,1603,807
2017/07/11/15:50:53.620106,139488,1499759453,619879961,0,7661,1587,8550,11580,-634,1559,844
2017/07/11/15:50:53.635117,139489,1499759453,634896993,0,7747,1571,8499,11562,-656,1676,817
2017/07/11/15:50:53.658175,139490,1499759453,657258033,0,7835,1553,8428,11557,-671,1762,831
2017/07/11/15:50:53.679870,139491,1499759453,679502964,0,7921,1524,8329,11574,-626,1575,842
2017/07/11/15:50:53.720326,139492,1499759453,718796968,0,8002,1498,8229,11594,-661,1451,967
2017/07/11/15:50:53.720594,139493,1499759453,720438003,0,8084,1494,8149,11593,-698,1437,922
2017/07/11/15:50:53.742979,139494,1499759453,742702007,0,8171,1512,8073,11584,-654,1590,924
2017/07/11/15:50:53.762257,139495,1499759453,762073040,0,8250,1539,7989,11582,-612,1582,945
2017/07/11/15:50:53.777282,139496,1499759453,777175903,0,8319,1559,7900,11592,-641,1502,993
2017/07/11/15:50:53.800068,139497,1499759453,799797058,0,8394,1583,7808,11596,-690,1467,980
2017/07/11/15:50:53.822885,139498,1499759453,822560071,0,8475,1629,7715,11594,-613,1452,1007
2017/07/11/15:50:53.837265,139499,1499759453,837158918,0,8544,1690,7635,11587,-605,1512,997
2017/07/11/15:50:53.859698,139500,1499759453,859500885,0,8622,1735,7528,11593,-575,1596,1049
2017/07/11/15:50:53.882754,139501,1499759453,882509946,0,8703,1759,7388,11618,-559,1439,1086
2017/07/11/15:50:53.897610,139502,1499759453,897391080,0,8786,1787,7251,11638,-562,1388,1125
2017/07/11/15:50:53.919635,139503,1499759453,919497966,0,8873,1828,7123,11645,-585,1411,1176
2017/07/11/15:50:53.942621,139504,1499759453,942332029,0,8953,1884,7006,11646,-472,1411,1137
2017/07/11/15:50:53.959033,139505,1499759453,958796024,0,9026,1939,6884,11652,-435,1456,1154
2017/07/11/15:50:53.980226,139506,1499759453,979967117,0,9106,1982,6745,11665,-464,1446,1207
2017/07/11/15:50:54.002660,139507,1499759454,2338886,0,9189,2031,6600,11674,-493,1336,1268
2017/07/11/15:50:54.018122,139508,1499759454,17617940,0,9268,2099,6470,11672,-427,1322,1239
2017/07/11/15:50:54.040117,139509,1499759454,39892911,0,9338,2176,6347,11670,-337,1343,1297
2017/07/11/15:50:54.062261,139510,1499759454,62063932,0,9404,2249,6232,11665,-340,1303,1310
2017/07/11/15:50:54.078808,139511,1499759454,77532052,0,9472,2320,6121,11655,-353,1381,1262
2017/07/11/15:50:54.100178,139512,1499759454,99929094,0,9539,2387,5997,11652,-319,1368,1237
2017/07/11/15:50:54.122799,139513,1499759454,122452974,0,9601,2451,5874,11650,-270,1304,1354
2017/07/11/15:50:54.137520,139514,1499759454,137345075,0,9657,2514,5775,11640,-256,1215,1434
2017/07/11/15:50:54.159950,139515,1499759454,159737110,0,9710,2581,5695,11620,-239,1270,1389
2017/07/11/15:50:54.182499,139516,1499759454,182312965,0,9763,2643,5621,11598,-278,1333,1369
2017/07/11/15:50:54.197675,139517,1499759454,197449922,0,9806,2709,5554,11579,-257,1317,1377
2017/07/11/15:50:54.221336,139518,1499759454,221193075,0,9840,2771,5490,11566,-244,1254,1467
2017/07/11/15:50:54.242227,139519,1499759454,242053985,0,9874,2825,5435,11550,-213,1212,1496
2017/07/11/15:50:54.257256,139520,1499759454,257128000,0,9904,2874,5404,11527,-214,1309,1428
2017/07/11/15:50:54.280343,139521,1499759454,280035972,0,9930,2916,5368,11510,-245,1366,1407
2017/07/11/15:50:54.302402,139522,1499759454,302201986,0,9953,2961,5326,11498,-246,1282,1425
2017/07/11/15:50:54.317636,139523,1499759454,317476987,0,9976,2994,5290,11486,-225,1211,1445
2017/07/11/15:50:54.340207,139524,1499759454,339946031,0,9999,3013,5264,11474,-263,1280,1491
2017/07/11/15:50:54.362914,139525,1499759454,362674951,0,10024,3030,5237,11459,-269,1370,1516
2017/07/11/15:50:54.377244,139526,1499759454,377073049,0,10040,3062,5219,11445,-259,1293,1439
2017/07/11/15:50:54.400358,139527,1499759454,399898052,0,10046,3109,5215,11429,-244,1287,1444
2017/07/11/15:50:54.424819,139528,1499759454,424326896,0,10052,3147,5214,11414,-234,1332,1436
2017/07/11/15:50:54.437134,139529,1499759454,436999082,0,10063,3159,5198,11408,-203,1295,1493
2017/07/11/15:50:54.459883,139530,1499759454,459690093,0,10074,3170,5190,11399,-232,1308,1454
2017/07/11/15:50:54.482921,139531,1499759454,482543945,0,10080,3192,5193,11387,-201,1360,1357
2017/07/11/15:50:54.497228,139532,1499759454,497055053,0,10084,3208,5190,11380,-211,1357,1439
2017/07/11/15:50:54.520420,139533,1499759454,519918918,0,10089,3210,5188,11375,-245,1259,1487
2017/07/11/15:50:54.542524,139534,1499759454,542277097,0,10094,3221,5193,11365,-256,1289,1487
2017/07/11/15:50:54.557457,139535,1499759454,557212114,0,10101,3238,5196,11353,-201,1396,1344
2017/07/11/15:50:54.580258,139536,1499759454,579854011,0,10105,3246,5182,11354,-194,1298,1350
2017/07/11/15:50:54.603591,139537,1499759454,602839946,0,10106,3246,5181,11354,-252,1243,1475
2017/07/11/15:50:54.617215,139538,1499759454,617086887,0,10108,3249,5191,11346,-233,1308,1471
2017/07/11/15:50:54.640076,139539,1499759454,639812946,0,10113,3254,5195,11338,-223,1359,1419
2017/07/11/15:50:54.662648,139540,1499759454,662405967,0,10117,3261,5192,11334,-227,1377,1365
2017/07/11/15:50:54.677285,139541,1499759454,677081108,0,10116,3270,5187,11334,-189,1288,1363
2017/07/11/15:50:54.700536,139542,1499759454,700149059,0,10110,3283,5198,11331,-242,1235,1395
2017/07/11/15:50:54.722564,139543,1499759454,722419023,0,10108,3287,5215,11324,-265,1386,1456
2017/07/11/15:50:54.737203,139544,1499759454,736989021,0,10110,3284,5221,11320,-271,1304,1408
2017/07/11/15:50:54.759907,139545,1499759454,759640932,0,10108,3302,5230,11313,-213,1334,1363
2017/07/11/15:50:54.782772,139546,1499759454,782449007,0,10103,3326,5238,11306,-208,1399,1371
2017/07/11/15:50:54.797604,139547,1499759454,797310113,0,10097,3337,5238,11309,-212,1293,1422
2017/07/11/15:50:54.819923,139548,1499759454,819690942,0,10094,3341,5241,11309,-217,1296,1437
2017/07/11/15:50:54.842779,139549,1499759454,842531919,0,10094,3343,5246,11306,-221,1378,1420
2017/07/11/15:50:54.857351,139550,1499759454,857172966,0,10096,3348,5251,11300,-275,1414,1362
2017/07/11/15:50:54.880400,139551,1499759454,879904031,0,10093,3361,5256,11297,-222,1400,1357
2017/07/11/15:50:54.902684,139552,1499759454,902493000,0,10087,3371,5259,11298,-157,1289,1339
2017/07/11/15:50:54.924832,139553,1499759454,924644947,0,10087,3371,5266,11295,-192,1366,1399
