time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/15:58:05.186066,162274,1499759885,185842990,0,335,108,33,92,84,101,75,126
2017/07/11/15:58:05.208482,162275,1499759885,208268880,0,335,108,34,89,78,101,76,135
2017/07/11/15:58:05.230518,162276,1499759885,230370998,0,338,101,39,80,84,90,78,156
2017/07/11/15:58:05.245775,162277,1499759885,245533943,0,317,93,39,72,80,47,62,160
2017/07/11/15:58:05.268509,162278,1499759885,268107891,0,295,82,37,53,65,32,51,129
2017/07/11/15:58:05.290674,162279,1499759885,290570020,0,282,88,41,45,55,31,49,129
2017/07/11/15:58:05.313015,162280,1499759885,312803983,0,265,104,53,40,53,31,46,129
2017/07/11/15:58:05.328557,162281,1499759885,328285932,0,242,106,52,41,37,26,38,106
2017/07/11/15:58:05.351242,162282,1499759885,350764036,0,223,99,58,43,33,27,36,94
2017/07/11/15:58:05.365806,162283,1499759885,365537881,0,220,101,66,43,31,24,31,88
2017/07/11/15:58:05.389447,162284,1499759885,387964963,0,300,186,149,54,35,27,30,80
2017/07/11/15:58:05.413849,162285,1499759885,413769960,0,309,192,164,60,37,30,30,67
2017/07/11/15:58:05.425596,162286,1499759885,425391912,0,305,193,166,60,38,31,30,58
2017/07/11/15:58:05.457125,162287,1499759885,456306934,0,422,220,172,62,37,31,32,73
2017/07/11/15:58:05.471091,162288,1499759885,470784902,0,447,302,185,64,42,33,35,78
2017/07/11/15:58:05.493109,162289,1499759885,492974996,0,444,286,146,57,37,30,35,87
2017/07/11/15:58:05.516374,162290,1499759885,516196012,0,450,280,132,51,36,29,34,90
2017/07/11/15:58:05.530661,162291,1499759885,530358076,0,582,286,133,64,38,37,37,103
2017/07/11/15:58:05.565882,162292,1499759885,565196037,0,542,297,133,62,40,42,41,95
2017/07/11/15:58:05.567921,162293,1499759885,567729949,0,547,233,123,63,39,43,42,93
2017/07/11/15:58:05.590854,162294,1499759885,590617895,0,568,203,105,61,52,45,45,90
2017/07/11/15:58:05.613057,162295,1499759885,612929105,0,635,247,105,57,52,45,46,93
2017/07/11/15:58:05.636890,162296,1499759885,636583089,0,584,247,104,45,51,42,42,85
2017/07/11/15:58:05.651110,162297,1499759885,650706052,0,567,223,100,52,51,40,42,98
2017/07/11/15:58:05.673228,162298,1499759885,672997951,0,566,258,112,57,55,41,42,113
2017/07/11/15:58:05.690058,162299,1499759885,689795017,0,572,296,126,61,47,41,42,116
2017/07/11/15:58:05.710795,162300,1499759885,710524082,0,508,272,130,65,48,42,39,113
2017/07/11/15:58:05.733233,162301,1499759885,732999086,0,485,331,138,67,53,39,47,137
2017/07/11/15:58:05.749937,162302,1499759885,749614000,0,470,356,150,65,54,46,46,134
2017/07/11/15:58:05.771034,162303,1499759885,770673036,0,474,349,144,67,51,49,48,134
2017/07/11/15:58:05.793564,162304,1499759885,793210029,0,520,347,143,63,61,49,47,142
2017/07/11/15:58:05.808543,162305,1499759885,808253049,0,529,343,139,60,63,52,51,148
2017/07/11/15:58:05.830559,162306,1499759885,830317974,0,542,324,143,59,65,59,44,127
2017/07/11/15:58:05.853707,162307,1499759885,853121042,0,592,349,152,67,68,57,44,130
2017/07/11/15:58:05.868503,162308,1499759885,868136882,0,602,322,153,65,96,62,44,122
2017/07/11/15:58:05.890429,162309,1499759885,890305042,0,516,304,148,64,95,63,44,116
2017/07/11/15:58:05.913739,162310,1499759885,913285017,0,544,335,152,66,98,65,41,110
2017/07/11/15:58:05.928173,162311,1499759885,927872896,0,527,469,217,89,121,64,46,118
2017/07/11/15:58:05.951143,162312,1499759885,950593948,0,578,461,213,82,122,60,45,120
2017/07/11/15:58:05.973610,162313,1499759885,973268985,0,578,468,219,79,101,57,45,124
2017/07/11/15:58:05.988595,162314,1499759885,988179922,0,573,473,220,78,97,53,43,116
