time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:54:16.735430,149625,1499759656,735245943,0,5998,5794,8394,11331,196,1978,381
2017/07/11/15:54:16.757713,149626,1499759656,757536888,0,5983,5798,8409,11327,214,1966,411
2017/07/11/15:54:16.772792,149627,1499759656,772610902,0,5964,5803,8409,11334,241,1932,402
2017/07/11/15:54:16.810988,149628,1499759656,810798883,0,5949,5810,8414,11334,259,1891,425
2017/07/11/15:54:16.817522,149629,1499759656,817387104,0,5939,5814,8424,11330,221,1854,438
2017/07/11/15:54:16.832689,149630,1499759656,832485914,0,5928,5819,8439,11322,204,1891,398
2017/07/11/15:54:16.855903,149631,1499759656,855446100,0,5916,5824,8449,11317,220,1970,398
2017/07/11/15:54:16.877599,149632,1499759656,877444028,0,5904,5831,8456,11315,252,1966,402
2017/07/11/15:54:16.900776,149633,1499759656,900372982,0,5897,5837,8461,11312,218,1903,403
2017/07/11/15:54:16.923726,149634,1499759656,923177003,0,5889,5848,8463,11310,240,1907,377
2017/07/11/15:54:16.937723,149635,1499759656,937596082,0,5881,5854,8462,11311,254,1923,413
2017/07/11/15:54:16.960446,149636,1499759656,960048913,0,5876,5862,8462,11309,231,1908,419
2017/07/11/15:54:16.975881,149637,1499759656,975313901,0,5865,5871,8462,11311,243,1906,414
2017/07/11/15:54:16.998340,149638,1499759656,998059988,0,5855,5878,8460,11314,251,1933,412
2017/07/11/15:54:17.028921,149639,1499759657,28361082,0,5846,5890,8457,11314,251,1902,392
2017/07/11/15:54:17.035670,149640,1499759657,35362958,0,5836,5907,8462,11306,264,1889,368
2017/07/11/15:54:17.057822,149641,1499759657,57723045,0,5826,5927,8466,11298,281,1960,373
2017/07/11/15:54:17.088653,149642,1499759657,88439941,0,5820,5935,8459,11303,281,2008,382
2017/07/11/15:54:17.095372,149643,1499759657,95252990,0,5813,5944,8444,11313,295,2015,369
2017/07/11/15:54:17.117841,149644,1499759657,117580890,0,5816,5952,8429,11318,239,1894,394
2017/07/11/15:54:17.140729,149645,1499759657,140264987,0,5812,5976,8421,11314,260,1838,395
2017/07/11/15:54:17.155313,149646,1499759657,155044078,0,5797,6002,8426,11304,312,1958,305
2017/07/11/15:54:17.177727,149647,1499759657,177568912,0,5794,6005,8418,11310,300,2115,384
2017/07/11/15:54:17.200789,149648,1499759657,200372934,0,5790,6025,8402,11313,282,1901,422
2017/07/11/15:54:17.215373,149649,1499759657,214998006,0,5774,6063,8400,11302,344,1763,392
2017/07/11/15:54:17.237511,149650,1499759657,237436056,0,5752,6094,8419,11283,314,1900,371
2017/07/11/15:54:17.260775,149651,1499759657,260323047,0,5739,6108,8429,11274,389,1981,447
2017/07/11/15:54:17.275633,149652,1499759657,275244951,0,5732,6109,8442,11268,398,1885,416
2017/07/11/15:54:17.306032,149653,1499759657,305826902,0,5735,6096,8471,11252,280,1829,402
2017/07/11/15:54:17.320495,149654,1499759657,320307016,0,5730,6090,8505,11231,351,1935,348
2017/07/11/15:54:17.335151,149655,1499759657,334928989,0,5714,6070,8545,11221,312,1957,347
2017/07/11/15:54:17.357620,149656,1499759657,357413053,0,5700,6046,8587,11208,279,1934,398
2017/07/11/15:54:17.380738,149657,1499759657,380264997,0,5684,6018,8644,11188,287,1993,386
2017/07/11/15:54:17.395918,149658,1499759657,395423889,0,5664,5981,8694,11179,212,2033,320
2017/07/11/15:54:17.418941,149659,1499759657,418797016,0,5640,5943,8747,11170,223,2028,292
2017/07/11/15:54:17.441030,149660,1499759657,440612077,0,5616,5906,8790,11168,334,2104,312
2017/07/11/15:54:17.456954,149661,1499759657,456598997,0,5601,5846,8835,11172,141,2277,269
2017/07/11/15:54:17.478040,149662,1499759657,477874040,0,5610,5754,8859,11195,133,2043,443
2017/07/11/15:54:17.500816,149663,1499759657,500461101,0,5624,5681,8910,11185,173,2007,319
2017/07/11/15:54:17.515468,149664,1499759657,515187025,0,5649,5584,8983,11163,40,2070,293
2017/07/11/15:54:17.537543,149665,1499759657,537422895,0,5694,5484,9052,11134,33,2112,339
2017/07/11/15:54:17.568322,149666,1499759657,568150043,0,5737,5385,9111,11112,79,2071,354
2017/07/11/15:54:17.576016,149667,1499759657,575483083,0,5788,5273,9167,11093,-16,2075,309
2017/07/11/15:54:17.598404,149668,1499759657,598112106,0,5855,5156,9224,11066,-105,2064,279
2017/07/11/15:54:17.628935,149669,1499759657,628434896,0,5927,5036,9286,11030,-98,2047,278
2017/07/11/15:54:17.635678,149670,1499759657,635229110,0,6010,4910,9337,11000,-144,2020,341
2017/07/11/15:54:17.658126,149671,1499759657,657910108,0,6094,4788,9387,10965,-167,1954,364
2017/07/11/15:54:17.680063,149672,1499759657,679953098,0,6179,4665,9444,10921,-186,1982,369
2017/07/11/15:54:17.695662,149673,1499759657,695308923,0,6270,4547,9505,10866,-285,2026,311
2017/07/11/15:54:17.718595,149674,1499759657,718158006,0,6377,4424,9558,10809,-329,2015,293
2017/07/11/15:54:17.740465,149675,1499759657,740175962,0,6496,4299,9590,10759,-268,1956,319
2017/07/11/15:54:17.755605,149676,1499759657,755209922,0,6611,4177,9616,10714,-270,1918,385
2017/07/11/15:54:17.778173,149677,1499759657,777957916,0,6724,4050,9636,10674,-316,1924,398
2017/07/11/15:54:17.803348,149678,1499759657,803006887,0,6841,3918,9665,10623,-448,1945,334
2017/07/11/15:54:17.815080,149679,1499759657,814949035,0,6974,3785,9688,10564,-502,1961,347
2017/07/11/15:54:17.837639,149680,1499759657,837465047,0,7111,3656,9692,10514,-483,1929,387
2017/07/11/15:54:17.860142,149681,1499759657,860025882,0,7229,3538,9700,10466,-492,1873,420
2017/07/11/15:54:17.883000,149682,1499759657,882555961,0,7340,3420,9707,10421,-549,1890,430
2017/07/11/15:54:17.897960,149683,1499759657,897630929,0,7458,3306,9711,10371,-647,1898,384
2017/07/11/15:54:17.920504,149684,1499759657,920394897,0,7571,3207,9706,10324,-626,1813,425
2017/07/11/15:54:17.943524,149685,1499759657,943068981,0,7673,3125,9703,10276,-609,1743,433
2017/07/11/15:54:17.957876,149686,1499759657,957721948,0,7773,3051,9695,10231,-660,1809,447
2017/07/11/15:54:17.980288,149687,1499759657,980037927,0,7878,2971,9672,10197,-691,1890,428
2017/07/11/15:54:18.003540,149688,1499759658,3196954,0,7989,2888,9629,10175,-749,1775,451
2017/07/11/15:54:18.017722,149689,1499759658,17564058,0,8107,2814,9582,10147,-752,1688,492
2017/07/11/15:54:18.040454,149690,1499759658,40175914,0,8211,2757,9539,10119,-665,1686,523
2017/07/11/15:54:18.063240,149691,1499759658,62726974,0,8296,2712,9503,10095,-681,1794,478
2017/07/11/15:54:18.077908,149692,1499759658,77702999,0,8395,2649,9450,10081,-759,1823,482
2017/07/11/15:54:18.100380,149693,1499759658,100102901,0,8513,2576,9367,10077,-735,1710,567
2017/07/11/15:54:18.122900,149694,1499759658,122641086,0,8628,2501,9286,10073,-698,1630,633
2017/07/11/15:54:18.137826,149695,1499759658,137576103,0,8715,2446,9227,10066,-723,1659,675
2017/07/11/15:54:18.160287,149696,1499759658,160115003,0,8793,2374,9174,10064,-793,1882,577
2017/07/11/15:54:18.182814,149697,1499759658,182493925,0,8888,2286,9083,10084,-884,1747,595
2017/07/11/15:54:18.198075,149698,1499759658,197808027,0,8995,2208,8984,10094,-780,1512,693
2017/07/11/15:54:18.220309,149699,1499759658,220011949,0,9092,2151,8919,10078,-759,1474,796
2017/07/11/15:54:18.243915,149700,1499759658,243676900,0,9169,2113,8875,10055,-822,1722,726
2017/07/11/15:54:18.257943,149701,1499759658,257813930,0,9244,2064,8815,10049,-904,1806,701
2017/07/11/15:54:18.280136,149702,1499759658,279987096,0,9336,2006,8721,10058,-973,1617,749
2017/07/11/15:54:18.303101,149703,1499759658,302824974,0,9436,1955,8623,10059,-860,1447,837
2017/07/11/15:54:18.317660,149704,1499759658,317490100,0,9518,1930,8554,10046,-810,1497,901
2017/07/11/15:54:18.340156,149705,1499759658,339979887,0,9584,1908,8499,10034,-872,1651,798
2017/07/11/15:54:18.363087,149706,1499759658,362837076,0,9658,1863,8412,10045,-972,1684,809
2017/07/11/15:54:18.379457,149707,1499759658,379079103,0,9752,1817,8288,10065,-902,1393,893
2017/07/11/15:54:18.400945,149708,1499759658,400543928,0,9842,1785,8187,10066,-847,1232,1008
2017/07/11/15:54:18.424172,149709,1499759658,423974990,0,9911,1796,8137,10037,-859,1423,969
2017/07/11/15:54:18.438005,149710,1499759658,437792062,0,9974,1804,8076,10023,-920,1643,881
2017/07/11/15:54:18.468449,149711,1499759658,468200922,0,10046,1794,7964,10042,-906,1457,941
2017/07/11/15:54:18.483212,149712,1499759658,482918977,0,10125,1787,7846,10057,-817,1251,1078
2017/07/11/15:54:18.498411,149713,1499759658,497884988,0,10183,1821,7784,10040,-853,1282,1067
2017/07/11/15:54:18.520085,149714,1499759658,519964933,0,10228,1876,7738,10020,-867,1548,961
2017/07/11/15:54:18.543240,149715,1499759658,542893886,0,10284,1915,7639,10031,-794,1409,1016
2017/07/11/15:54:18.557949,149716,1499759658,557550907,0,10355,1962,7527,10033,-790,1158,1064
2017/07/11/15:54:18.580711,149717,1499759658,580358028,0,10416,2039,7442,10019,-739,1321,1154
2017/07/11/15:54:18.602760,149718,1499759658,602550029,0,10449,2123,7369,10020,-608,1504,1118
2017/07/11/15:54:18.617676,149719,1499759658,617532968,0,10491,2149,7271,10043,-725,1488,1024
2017/07/11/15:54:18.642150,149720,1499759658,641772031,0,10563,2167,7136,10060,-821,1180,1055
2017/07/11/15:54:18.662619,149721,1499759658,662492990,0,10636,2245,7025,10044,-739,1085,1082
2017/07/11/15:54:18.678406,149722,1499759658,678029060,0,10678,2377,6951,10021,-478,1429,1209
2017/07/11/15:54:18.701726,149723,1499759658,701435089,0,10707,2451,6884,10019,-615,1629,1030
2017/07/11/15:54:18.722906,149724,1499759658,722700119,0,10767,2467,6752,10040,-733,1329,1088
2017/07/11/15:54:18.738217,149725,1499759658,737998962,0,10844,2521,6614,10036,-712,1006,1218
2017/07/11/15:54:18.760442,149726,1499759658,760274887,0,10889,2651,6541,10001,-568,1299,1260
2017/07/11/15:54:18.783007,149727,1499759658,782754898,0,10910,2773,6489,9979,-462,1609,1215
2017/07/11/15:54:18.798452,149728,1499759658,798192977,0,10956,2820,6381,9985,-519,1440,1140
2017/07/11/15:54:18.820245,149729,1499759658,820050001,0,11021,2853,6255,9984,-575,1154,1248
2017/07/11/15:54:18.842691,149730,1499759658,842519044,0,11068,2947,6160,9965,-491,1187,1322
2017/07/11/15:54:18.857875,149731,1499759658,857662916,0,11084,3045,6100,9953,-409,1385,1286
2017/07/11/15:54:18.880739,149732,1499759658,880156993,0,11105,3093,6028,9959,-530,1415,1222
2017/07/11/15:54:18.902807,149733,1499759658,902553081,0,11140,3131,5930,9967,-499,1114,1226
2017/07/11/15:54:18.917592,149734,1499759658,917418956,0,11158,3211,5862,9961,-432,1241,1353
2017/07/11/15:54:18.940882,149735,1499759658,940398931,0,11157,3284,5830,9958,-441,1464,1348
2017/07/11/15:54:18.962796,149736,1499759658,962589979,0,11160,3325,5778,9970,-494,1440,1262
2017/07/11/15:54:18.978474,149737,1499759658,977814912,0,11177,3372,5715,9972,-482,1241,1239
2017/07/11/15:54:19.000404,149738,1499759659,170946,0,11183,3446,5670,9966,-428,1422,1319
2017/07/11/15:54:19.022668,149739,1499759659,22514104,0,11184,3510,5621,9970,-352,1439,1334
2017/07/11/15:54:19.038223,149740,1499759659,37873983,0,11190,3553,5571,9976,-352,1380,1331
2017/07/11/15:54:19.061625,149741,1499759659,60272932,0,11202,3594,5520,9977,-407,1410,1364
2017/07/11/15:54:19.083027,149742,1499759659,82773923,0,11215,3650,5471,9969,-447,1392,1323
2017/07/11/15:54:19.097788,149743,1499759659,97547054,0,11219,3713,5427,9965,-313,1474,1324
2017/07/11/15:54:19.122415,149744,1499759659,122124910,0,11226,3752,5369,9973,-312,1416,1338
2017/07/11/15:54:19.142910,149745,1499759659,142723083,0,11241,3782,5309,9978,-305,1356,1373
2017/07/11/15:54:19.165183,149746,1499759659,164999008,0,11252,3820,5260,9977,-314,1382,1378
2017/07/11/15:54:19.180410,149747,1499759659,180083990,0,11257,3867,5230,9968,-336,1413,1434
2017/07/11/15:54:19.202761,149748,1499759659,202539920,0,11262,3922,5199,9958,-275,1529,1278
2017/07/11/15:54:19.225487,149749,1499759659,225192070,0,11274,3951,5139,9964,-198,1508,1265
2017/07/11/15:54:19.243160,149750,1499759659,242759943,0,11287,3964,5077,9976,-240,1268,1411
2017/07/11/15:54:19.262665,149751,1499759659,262506961,0,11288,4014,5063,9962,-292,1255,1478
2017/07/11/15:54:19.285438,149752,1499759659,285176992,0,11280,4081,5071,9940,-214,1639,1415
2017/07/11/15:54:19.308222,149753,1499759659,307909011,0,11287,4099,5036,9942,-187,1639,1354
2017/07/11/15:54:19.326265,149754,1499759659,322777032,0,11305,4094,4973,9955,-211,1279,1365
2017/07/11/15:54:19.345434,149755,1499759659,345143079,0,11311,4126,4938,9953,-174,1191,1482
2017/07/11/15:54:19.361727,149756,1499759659,361468076,0,11298,4192,4953,9932,-204,1479,1428
2017/07/11/15:54:19.383040,149757,1499759659,382791996,0,11292,4230,4963,9919,-169,1694,1339
2017/07/11/15:54:19.405132,149758,1499759659,404972076,0,11298,4224,4941,9924,-168,1439,1365
2017/07/11/15:54:19.420213,149759,1499759659,420028924,0,11304,4226,4926,9925,-195,1300,1375
2017/07/11/15:54:19.442800,149760,1499759659,442605018,0,11299,4255,4942,9910,-226,1427,1359
2017/07/11/15:54:19.465015,149761,1499759659,464914083,0,11290,4289,4967,9893,-177,1577,1264
2017/07/11/15:54:19.480190,149762,1499759659,480094909,0,11291,4294,4969,9890,-164,1404,1313
2017/07/11/15:54:19.503038,149763,1499759659,502825021,0,11290,4306,4976,9881,-177,1302,1405
2017/07/11/15:54:19.525961,149764,1499759659,525669097,0,11280,4334,5007,9865,-189,1457,1384
2017/07/11/15:54:19.543593,149765,1499759659,543317079,0,11276,4352,5030,9850,-221,1565,1296
2017/07/11/15:54:19.563431,149766,1499759659,563131093,0,11279,4366,5036,9837,-217,1507,1234
2017/07/11/15:54:19.585919,149767,1499759659,585659980,0,11280,4369,5031,9837,-105,1437,1286
