time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:00:33.333828,168425,1499760033,333605051,0,3402,3930,9434,12345,215,1858,413
2017/07/11/16:00:33.364215,168426,1499760033,363920927,0,3386,3927,9443,12343,269,1881,446
2017/07/11/16:00:33.379035,168427,1499760033,378828048,0,3380,3921,9460,12334,175,1953,322
2017/07/11/16:00:33.394207,168428,1499760033,393784999,0,3373,3922,9456,12338,358,2036,420
2017/07/11/16:00:33.415933,168429,1499760033,415769100,0,3373,3908,9436,12358,218,1854,420
2017/07/11/16:00:33.440239,168430,1499760033,439013957,0,3362,3895,9420,12377,217,1838,454
2017/07/11/16:00:33.453903,168431,1499760033,453640937,0,3353,3892,9423,12378,232,1908,417
2017/07/11/16:00:33.475765,168432,1499760033,475606918,0,3352,3904,9435,12366,189,2009,344
2017/07/11/16:00:33.500318,168433,1499760033,498944044,0,3339,3894,9416,12387,362,1996,475
2017/07/11/16:00:33.521919,168434,1499760033,521641016,0,3319,3881,9379,12424,182,1920,467
2017/07/11/16:00:33.536099,168435,1499760033,535887956,0,3298,3891,9385,12422,222,1981,416
2017/07/11/16:00:33.559643,168436,1499760033,559242963,0,3290,3918,9404,12401,182,2000,393
2017/07/11/16:00:33.573748,168437,1499760033,573345899,0,3279,3949,9388,12407,316,1989,390
2017/07/11/16:00:33.604254,168438,1499760033,603935956,0,3243,3962,9348,12442,432,1870,496
2017/07/11/16:00:33.620658,168439,1499760033,619446039,0,3187,3995,9343,12450,333,1728,451
2017/07/11/16:00:33.642262,168440,1499760033,641644954,0,3158,4021,9387,12416,317,1778,413
2017/07/11/16:00:33.656892,168441,1499760033,656608104,0,3151,4032,9430,12381,264,1933,462
2017/07/11/16:00:33.679059,168442,1499760033,678841114,0,3139,4051,9445,12366,345,1976,463
2017/07/11/16:00:33.693368,168443,1499760033,693202018,0,3114,4060,9442,12372,333,1875,419
2017/07/11/16:00:33.716538,168444,1499760033,716142892,0,3098,4060,9455,12366,305,1899,427
2017/07/11/16:00:33.739557,168445,1499760033,738979101,0,3089,4058,9484,12347,379,1931,469
2017/07/11/16:00:33.754784,168446,1499760033,754211902,0,3076,4044,9519,12328,274,2010,400
2017/07/11/16:00:33.776196,168447,1499760033,775947093,0,3049,4026,9543,12322,293,1996,452
2017/07/11/16:00:33.807380,168448,1499760033,806775093,0,3030,4000,9566,12317,319,1990,396
2017/07/11/16:00:33.822175,168449,1499760033,821791887,0,3019,3959,9591,12314,286,1992,431
2017/07/11/16:00:33.836172,168450,1499760033,835903882,0,3010,3900,9616,12316,275,2065,446
