time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/15:53:33.468844,148716,1499759613,468355894,0,244,229,108,109,246,36,47,128
2017/07/11/15:53:33.490163,148717,1499759613,489905118,0,253,232,112,103,242,35,44,126
2017/07/11/15:53:33.513182,148718,1499759613,512748003,0,243,228,114,74,137,33,47,123
2017/07/11/15:53:33.527640,148719,1499759613,527401924,0,381,197,98,78,124,31,47,123
2017/07/11/15:53:33.550840,148720,1499759613,550482988,0,371,154,80,75,101,28,44,118
2017/07/11/15:53:33.573014,148721,1499759613,572681903,0,355,177,101,79,89,33,45,90
2017/07/11/15:53:33.587430,148722,1499759613,587285995,0,423,194,113,79,86,42,45,95
2017/07/11/15:53:33.610298,148723,1499759613,610038042,0,498,219,116,73,71,45,42,100
2017/07/11/15:53:33.641741,148724,1499759613,640846014,0,427,271,134,66,62,51,44,105
2017/07/11/15:53:33.647573,148725,1499759613,647423982,0,504,266,140,65,72,55,47,113
2017/07/11/15:53:33.671384,148726,1499759613,670814037,0,549,281,136,57,72,56,50,126
2017/07/11/15:53:33.701898,148727,1499759613,700584888,0,518,296,133,56,66,56,50,123
2017/07/11/15:53:33.708754,148728,1499759613,708270072,0,493,340,155,72,69,55,51,123
2017/07/11/15:53:33.729971,148729,1499759613,729810953,0,542,304,139,71,75,53,50,113
2017/07/11/15:53:33.752821,148730,1499759613,752541065,0,490,308,132,71,65,54,51,110
2017/07/11/15:53:33.774964,148731,1499759613,774795055,0,501,292,125,72,73,59,46,92
2017/07/11/15:53:33.789897,148732,1499759613,789800882,0,511,307,148,80,96,56,45,92
2017/07/11/15:53:33.813134,148733,1499759613,812773942,0,475,263,138,65,103,56,43,80
2017/07/11/15:53:33.834966,148734,1499759613,834831953,0,415,264,137,65,111,58,43,81
2017/07/11/15:53:33.850234,148735,1499759613,850003004,0,462,306,154,63,119,56,42,82
2017/07/11/15:53:33.872681,148736,1499759613,872454881,0,415,340,176,67,125,48,43,95
2017/07/11/15:53:33.895215,148737,1499759613,895026922,0,406,299,150,58,110,47,43,94
2017/07/11/15:53:33.909916,148738,1499759613,909766912,0,415,278,136,61,101,50,45,88
2017/07/11/15:53:33.933009,148739,1499759613,932701110,0,456,316,174,68,99,45,42,95
2017/07/11/15:53:33.955265,148740,1499759613,954998970,0,407,282,174,78,113,50,39,96
2017/07/11/15:53:33.971146,148741,1499759613,970496892,0,432,226,154,75,101,50,39,91
2017/07/11/15:53:33.995880,148742,1499759613,995320081,0,450,248,169,78,103,68,40,95
2017/07/11/15:53:34.014869,148743,1499759614,14740943,0,472,293,181,80,102,66,41,107
2017/07/11/15:53:34.037868,148744,1499759614,37586927,0,420,311,170,73,93,74,43,101
2017/07/11/15:53:34.052949,148745,1499759614,52726030,0,445,325,159,65,93,70,50,110
2017/07/11/15:53:34.075231,148746,1499759614,75006961,0,422,346,176,70,95,71,51,111
2017/07/11/15:53:34.090472,148747,1499759614,90245962,0,467,367,172,73,93,54,51,119
2017/07/11/15:53:34.114979,148748,1499759614,114852905,0,456,340,164,70,96,57,50,111
2017/07/11/15:53:34.135736,148749,1499759614,135175943,0,480,401,191,76,95,49,50,123
2017/07/11/15:53:34.150196,148750,1499759614,149924039,0,481,389,192,77,101,51,49,121
2017/07/11/15:53:34.175485,148751,1499759614,172481060,0,519,371,175,76,102,57,55,116
2017/07/11/15:53:34.195415,148752,1499759614,195173978,0,507,379,172,75,100,60,54,109
2017/07/11/15:53:34.210273,148753,1499759614,209948062,0,502,377,177,77,97,62,53,120
2017/07/11/15:53:34.232737,148754,1499759614,232516050,0,517,283,119,68,98,64,53,105
2017/07/11/15:53:34.255378,148755,1499759614,255203008,0,549,315,127,72,61,66,50,111
2017/07/11/15:53:34.277504,148756,1499759614,277348995,0,565,363,132,79,63,59,40,125
2017/07/11/15:53:34.292654,148757,1499759614,292464971,0,520,348,123,76,71,58,45,131
2017/07/11/15:53:34.314939,148758,1499759614,314780950,0,550,343,128,74,75,54,49,123
2017/07/11/15:53:34.330029,148759,1499759614,329895019,0,539,322,130,81,75,53,52,134
2017/07/11/15:53:34.355537,148760,1499759614,354912042,0,555,295,123,72,73,47,52,130
2017/07/11/15:53:34.375034,148761,1499759614,374794006,0,551,288,136,66,67,50,56,129
2017/07/11/15:53:34.391724,148762,1499759614,391526937,0,554,269,138,63,84,52,56,125
2017/07/11/15:53:34.413420,148763,1499759614,412981033,0,532,276,119,62,91,53,53,122
2017/07/11/15:53:34.435563,148764,1499759614,435297012,0,565,295,116,61,102,47,55,133
2017/07/11/15:53:34.450042,148765,1499759614,449860095,0,498,284,128,70,107,48,54,129
2017/07/11/15:53:34.472589,148766,1499759614,472400903,0,557,276,148,66,105,52,57,154
2017/07/11/15:53:34.495677,148767,1499759614,495187997,0,550,275,161,69,112,52,58,192
2017/07/11/15:53:34.510269,148768,1499759614,509857892,0,523,267,162,68,112,54,65,200
2017/07/11/15:53:34.532781,148769,1499759614,532591104,0,486,251,160,61,100,55,61,199
2017/07/11/15:53:34.555154,148770,1499759614,554936885,0,485,251,154,58,95,55,65,201
2017/07/11/15:53:34.569967,148771,1499759614,569736003,0,373,212,123,68,103,52,65,225
2017/07/11/15:53:34.593010,148772,1499759614,592681884,0,382,189,108,80,112,52,65,222
2017/07/11/15:53:34.615736,148773,1499759614,615504980,0,541,213,107,82,107,47,61,239
2017/07/11/15:53:34.630059,148774,1499759614,629825115,0,600,238,125,83,110,47,63,242
2017/07/11/15:53:34.652862,148775,1499759614,652546882,0,598,240,118,86,113,49,63,246
2017/07/11/15:53:34.675534,148776,1499759614,675153017,0,589,233,105,81,107,59,67,247
