time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/11/15:53:33.456710,2981392,1499759617,403276870,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37697577862284043, 1.2613157028387814, -0.8383205005793786, -0.9706263435344955, -0.2017184736069319, 1.1876846250202815, 1.6593837172950463, 0.04716990922747647, 1.8557332581443793, -0.9476166317162144, -1.4173982480061222, 0.07286408742455715, 1.215296279202219, -0.16835439147042416, -12.565987119160338)","(0.0, 0.007853981632501214, 0.0070685834692510935, 0.004319689897875668, -0.00510508806112579, -0.0027488935713754254, -0.0011780972448751821, -0.014137166938502187, -0.006675884387626033, 0.0011780972448751821, 0.01060287520387664, 0.005890486224375911, 0.00510508806112579, 0.006675884387626033, 0.019242254999627974, -0.0011780972448751821, 0.0)","(0.0, 0.0, 3.476, -13.808, 0.496, -22.432, 0.2, 0.016, -0.24, 1.184, -14.368, 0.06, -22.944, 0.376, 0.532, 0.064, -20.48)"
2017/07/11/15:53:33.466631,2981393,1499759617,413323761,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, 0.37697577862284043, 1.2613157028387814, -0.8383205005793786, -0.9702428483375242, -0.20133497840996056, 1.1876846250202815, 1.6593837172950463, 0.047553404424447825, 1.8553497629474078, -0.9476166317162144, -1.417014752809151, 0.07171360183364309, 1.215296279202219, -0.16912138186436687, -12.565987119160338)","(0.0, 0.003926990816250607, 0.009032078877376396, -0.01060287520387664, -0.00039269908162506076, 0.004319689897875668, 0.014529866020127248, -0.0047123889795007284, -0.021991148571003403, 0.009817477040626518, 0.013351768775252066, -0.013351768775252066, 0.006283185306000972, 0.0, -0.02552544030562895, -0.00039269908162506076, 0.0)","(0.0, 0.0, 3.38, -13.808, 0.496, -22.4, 0.18, 0.036, -0.26, 1.092, -14.368, -0.092, -22.972, 0.376, 0.532, 0.064, -20.48)"
2017/07/11/15:53:33.481269,2981394,1499759617,423326771,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.37735927381981177, 1.2620826932327243, -0.83870399577635, -0.9702428483375242, -0.2017184736069319, 1.1873011298233103, 1.6593837172950463, 0.04716990922747647, 1.8557332581443793, -0.9480001269131857, -1.4166312576121796, 0.0724805922275858, 1.2160632695961617, -0.16912138186436687, -12.565987119160338)","(0.0, -0.0027488935713754254, 0.0200276531628781, 0.0200276531628781, -0.014922565101752308, -0.013744467856877126, 0.0047123889795007284, -0.0027488935713754254, -0.008639379795751335, 0.005890486224375911, -0.0011780972448751821, -0.014529866020127248, 0.0, 0.015707963265002428, -0.003141592653000486, -0.0027488935713754254, 0.0)","(0.0, 0.0, 3.38, -13.836, 0.436, -22.432, 0.18, 0.036, -0.26, 1.092, -14.34, 0.028, -22.972, 0.376, 0.52, 0.064, -20.48)"
2017/07/11/15:53:33.485497,777223,1499759617,433999872,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/15:53:33.486826,2981395,1499759617,433280965,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.37735927381981177, 1.2616991980357528, -0.83870399577635, -0.9706263435344955, -0.20210196880390327, 1.1869176346263388, 1.6597672124920178, 0.04678641403050512, 1.8553497629474078, -0.9468496413222717, -1.417014752809151, 0.07209709703061444, 1.2160632695961617, -0.1687378866673955, -12.565987119160338)","(0.0, -0.0011780972448751821, 0.0035342917346255468, 0.0007853981632501215, 0.0007853981632501215, 0.0007853981632501215, -0.0007853981632501215, -0.01727875959150267, -0.003141592653000486, 0.001570796326500243, -0.005497787142750851, 0.011780972448751823, 0.003926990816250607, 0.00510508806112579, -0.0070685834692510935, 0.012566370612001944, 0.0)","(0.0, 0.0, 3.476, -13.776, 0.496, -22.432, 0.188, 0.0, -0.252, 1.028, -14.34, -0.028, -22.972, 0.376, 0.52, 0.036, -20.48)"
2017/07/11/15:53:33.498270,777224,1499759617,444999936,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/15:53:33.498302,2981396,1499759617,443277161,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37735927381981177, 1.2616991980357528, -0.83870399577635, -0.9706263435344955, -0.20210196880390327, 1.188068120217253, 1.6597672124920178, 0.04678641403050512, 1.8549662677504366, -0.947233136519243, -1.417014752809151, 0.0724805922275858, 1.2160632695961617, -0.1695048770613382, -12.565987119160338)","(0.0, 0.0011780972448751821, -0.015707963265002428, -0.012959069693627005, 0.007461282550876154, 0.0070685834692510935, -0.003141592653000486, 0.010995574285501701, 0.02042035224450316, -0.003926990816250607, -0.018456856836377853, 0.02042035224450316, 0.0035342917346255468, -0.014922565101752308, 0.0047123889795007284, 0.008639379795751335, 0.0)","(0.0, 0.0, 3.444, -13.776, 0.464, -22.432, 0.188, -0.008, -0.28, 1.0, -14.34, 0.0, -23.004, 0.368, 0.52, 0.064, -20.48)"
2017/07/11/15:53:33.506851,2981397,1499759617,453283746,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37697577862284043, 1.2620826932327243, -0.8383205005793786, -0.9702428483375242, -0.2017184736069319, 1.1876846250202815, 1.6593837172950463, 0.04601942363656241, 1.8557332581443793, -0.9468496413222717, -1.417014752809151, 0.0724805922275858, 1.2168302599901044, -0.1687378866673955, -12.565987119160338)","(0.0, -0.010995574285501701, -0.011780972448751823, -0.009424777959001457, -0.009424777959001457, -0.007853981632501214, -0.001570796326500243, 0.021598449489378342, 0.00510508806112579, 0.007853981632501214, 0.011780972448751823, -0.009817477040626518, 0.006283185306000972, 0.012566370612001944, 0.012959069693627005, -0.014529866020127248, 0.0)","(0.0, 0.0, 3.444, -13.776, 0.464, -22.4, 0.18, -0.016, -0.268, 1.124, -14.308, -0.06, -22.944, 0.396, 0.54, 0.044, -20.48)"
2017/07/11/15:53:33.516773,2981398,1499759617,463279749,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.37735927381981177, 1.2613157028387814, -0.83870399577635, -0.9702428483375242, -0.20210196880390327, 1.1884516154142244, 1.6597672124920178, 0.046402918833533764, 1.8545827725534652, -0.9480001269131857, -1.4162477624152083, 0.0724805922275858, 1.215296279202219, -0.1687378866673955, -12.565987119160338)","(0.0, 0.00510508806112579, -0.009424777959001457, 0.007461282550876154, 0.0011780972448751821, 0.014922565101752308, -0.006675884387626033, 0.009817477040626518, -0.009817477040626518, -0.011780972448751823, -0.00039269908162506076, -0.007461282550876154, -0.0047123889795007284, 0.00039269908162506076, -0.021991148571003403, -0.003141592653000486, 0.0)","(0.0, 0.0, 3.412, -13.836, 0.436, -22.432, 0.18, -0.028, -0.26, 1.216, -14.308, -0.028, -22.944, 0.368, 0.552, 0.056, -20.48)"
2017/07/11/15:53:33.526772,2981399,1499759617,473305954,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.37697577862284043, 1.2616991980357528, -0.8390874909733214, -0.9702428483375242, -0.20133497840996056, 1.1873011298233103, 1.6593837172950463, 0.04716990922747647, 1.8557332581443793, -0.9468496413222717, -1.417014752809151, 0.07209709703061444, 1.215296279202219, -0.16835439147042416, -12.565987119160338)","(0.0, -0.001570796326500243, 0.01649336142825255, 0.004319689897875668, 0.00039269908162506076, -0.01021017612225158, 0.0047123889795007284, -0.0027488935713754254, -0.008639379795751335, 0.0011780972448751821, -0.013351768775252066, -0.0047123889795007284, -0.007853981632501214, 0.003141592653000486, -0.01610066234662749, 0.006283185306000972, 0.0)","(0.0, 0.0, 3.38, -13.868, 0.436, -22.4, 0.188, -0.016, -0.26, 1.156, -14.308, -0.028, -23.096, 0.388, 0.552, 0.044, -20.48)"
