time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:21:22.388395,230778,1499761282,386837005,0,2688,3706,9803,12302,281,1995,355
2017/07/11/16:21:22.393948,230779,1499761282,393640041,0,2696,3704,9753,12341,307,1957,356
2017/07/11/16:21:22.416295,230780,1499761282,415970087,0,2707,3702,9697,12383,344,1805,428
2017/07/11/16:21:22.447330,230781,1499761282,446835994,0,2714,3701,9667,12405,291,1738,436
2017/07/11/16:21:22.453679,230782,1499761282,453376054,0,2725,3698,9659,12410,297,1910,400
2017/07/11/16:21:22.475955,230783,1499761282,475750923,0,2742,3683,9639,12426,303,1948,416
2017/07/11/16:21:22.500540,230784,1499761282,499392986,0,2748,3670,9614,12448,341,1828,422
2017/07/11/16:21:22.513886,230785,1499761282,513556003,0,2750,3657,9610,12454,293,1810,425
2017/07/11/16:21:22.536148,230786,1499761282,535897970,0,2750,3648,9622,12448,369,1960,441
2017/07/11/16:21:22.559664,230787,1499761282,559518098,0,2743,3628,9619,12458,391,1889,505
2017/07/11/16:21:22.573681,230788,1499761282,573457002,0,2737,3588,9616,12473,290,1791,506
2017/07/11/16:21:22.596450,230789,1499761282,596041917,0,2714,3545,9637,12474,310,1769,436
2017/07/11/16:21:22.619486,230790,1499761282,619117021,0,2681,3496,9679,12462,313,1899,469
2017/07/11/16:21:22.642236,230791,1499761282,641441106,0,2642,3438,9718,12457,281,1977,466
2017/07/11/16:21:22.656301,230792,1499761282,656066894,0,2602,3374,9754,12455,220,1951,401
2017/07/11/16:21:22.679600,230793,1499761282,679141044,0,2559,3306,9801,12445,285,1940,407
2017/07/11/16:21:22.702074,230794,1499761282,701857089,0,2515,3231,9856,12430,230,2009,406
2017/07/11/16:21:22.716231,230795,1499761282,715959072,0,2474,3144,9906,12421,190,2066,425
2017/07/11/16:21:22.739182,230796,1499761282,739036083,0,2429,3054,9945,12421,231,2094,409
