%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.name8,field.name9,field.name10,field.name11,field.name12,field.name13,field.name14,field.name15,field.name16,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.position9,field.position10,field.position11,field.position12,field.position13,field.position14,field.position15,field.position16,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.velocity7,field.velocity8,field.velocity9,field.velocity10,field.velocity11,field.velocity12,field.velocity13,field.velocity14,field.velocity15,field.velocity16,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6,field.effort7,field.effort8,field.effort9,field.effort10,field.effort11,field.effort12,field.effort13,field.effort14,field.effort15,field.effort16
1499757565526640208,2776599,1499757569474160617,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.377742769017,1.26361667402,-0.836786519791,-0.970626343534,-0.202485464001,1.1899855962,1.66091769808,0.0464029188335,1.85496626775,-0.947616631716,-1.41701475281,0.0724805922276,1.2156797744,-0.16835439147,-12.5659871192,0.0,0.0121736715304,-0.03141592653,0.00667588438763,0.0,0.00078539816325,-0.00746128255088,0.009424777959,0.0015707963265,0.015707963265,0.0145298660201,-0.00667588438763,-0.0168860605099,-0.0102101761223,-0.00196349540813,-0.00078539816325,0.0,0.0,0.0,3.124,-13.836,0.528,-22.66,0.024,0.008,-0.4,0.936,-14.368,0.092,-22.944,0.388,0.504,0.056,-20.48
1499757565536596320,2776600,1499757569484195671,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0563737939548,0.377742769017,1.26438366441,-0.836019529398,-0.971393333928,-0.202868959198,1.1907525866,1.66091769808,0.0471699092275,1.85534976295,-0.946849641322,-1.41739824801,0.0728640874246,1.2156797744,-0.170271867455,-12.5659871192,0.0,-0.00117809724488,-0.0294524311219,-0.0204203522445,-0.003141592653,-0.0164933614283,-0.0106028752039,0.00667588438763,0.0,-0.00392699081625,0.00117809724488,0.0235619448975,-0.00196349540813,-0.00196349540813,-0.003141592653,-0.00706858346925,0.0,0.0,0.0,3.06,-13.808,0.528,-22.464,0.04,0.008,-0.392,0.968,-14.368,0.06,-22.972,0.388,0.504,0.044,-20.48
1499757565546638044,2776601,1499757569494150389,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.377742769017,1.26361667402,-0.836019529398,-0.970242848338,-0.203252454395,1.1907525866,1.66091769808,0.0467864140305,1.85496626775,-0.946849641322,-1.41701475281,0.0724805922276,1.2156797744,-0.168737886667,-12.5659871192,0.0,0.015707963265,-0.018849555918,0.00431968989788,0.0294524311219,-0.0137444678569,-0.00510508806113,0.00274889357138,0.006283185306,-0.000392699081625,-0.009424777959,0.0149225651018,0.0267035375505,0.006283185306,-0.0102101761223,-0.0117809724488,0.0,0.0,0.0,3.156,-13.744,0.464,-22.368,0.024,0.0,-0.38,0.968,-14.368,0.092,-22.972,0.388,0.504,0.044,-20.48
1499757565553425136,604078,1499757569503000064,,l_gripper_l_finger_joint,0.02083,0.0,0.0
1499757565556591354,2776602,1499757569504132381,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0563737939548,0.377742769017,1.26361667402,-0.836786519791,-0.971009838731,-0.201718473607,1.1907525866,1.66091769808,0.0464029188335,1.85573325814,-0.947233136519,-1.41663125761,0.0720970970306,1.2156797744,-0.170271867455,-12.5659871192,0.0,0.000392699081625,0.0106028752039,-0.0129590696936,0.0047123889795,0.0141371669385,0.00274889357138,0.0239546439791,-0.00863937979575,0.00863937979575,-0.0145298660201,0.00706858346925,0.003141592653,-0.0184568568364,0.012566370612,0.0047123889795,0.0,0.0,0.0,3.252,-13.744,0.436,-22.24,0.04,-0.028,-0.372,1.0,-14.368,0.184,-23.156,0.376,0.52,0.056,-20.48
1499757565558358438,604079,1499757569508000000,,r_gripper_l_finger_joint,0.0200144707441,0.0,0.0
1499757565566622543,2776603,1499757569514171822,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.37735927382,1.26361667402,-0.837170014988,-0.970242848338,-0.202485464001,1.1907525866,1.66130119328,0.0464029188335,1.85534976295,-0.947616631716,-1.41739824801,0.0728640874246,1.2160632696,-0.169504877061,-12.5659871192,0.0,-0.0015707963265,-0.0247400421424,-0.00431968989788,0.0047123889795,0.00078539816325,-0.0047123889795,-0.0078539816325,-0.0047123889795,-0.00117809724488,-0.0168860605099,0.00981747704063,-0.0153152641834,-0.0215984494894,-0.0239546439791,-0.0164933614283,0.0,0.0,0.0,3.412,-13.744,0.436,-22.304,0.052,0.0,-0.392,1.028,-14.34,0.124,-23.428,0.396,0.54,0.044,-20.48
1499757565576750408,2776604,1499757569524167771,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.37735927382,1.26438366441,-0.836786519791,-0.970242848338,-0.203635949592,1.1907525866,1.66130119328,0.0460194236366,1.85534976295,-0.947233136519,-1.4181652384,0.0728640874246,1.21644676479,-0.169888372258,-12.5659871192,0.0,-0.000392699081625,-0.0333794219381,0.0133517687753,-0.0184568568364,0.0255254403056,-0.018849555918,-0.006283185306,0.0102101761223,0.0,0.00274889357138,-0.0196349540813,-0.0247400421424,0.0047123889795,-0.0208130513261,-0.000392699081625,0.0,0.0,0.0,3.348,-13.744,0.56,-22.24,0.052,-0.008,-0.38,0.968,-14.428,0.06,-23.7,0.368,0.552,0.064,-20.48
1499757565586671813,2776605,1499757569534134403,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.37735927382,1.26400016922,-0.836019529398,-0.970242848338,-0.204019444789,1.1903690914,1.66168468848,0.0460194236366,1.85611675334,-0.947616631716,-1.4181652384,0.0717136018336,1.21452928881,-0.169121381864,-12.5659871192,0.0,0.0,-0.0302378292851,-0.000392699081625,-0.0141371669385,-0.000392699081625,-0.0494800842848,0.003141592653,-0.0078539816325,-0.0078539816325,0.0243473430608,-0.0235619448975,-0.018849555918,0.0015707963265,0.00510508806113,0.0243473430608,0.0,0.0,0.0,3.284,-13.808,0.652,-22.336,0.06,-0.008,-0.38,1.06,-14.488,0.06,-23.764,0.36,0.56,0.064,-20.48
1499757565596733642,2776606,1499757569544172157,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.376975778623,1.26361667402,-0.836786519791,-0.969859353141,-0.204402939986,1.19151957699,1.66091769808,0.0471699092275,1.85534976295,-0.948000126913,-1.4181652384,0.0717136018336,1.2160632696,-0.168737886667,-12.5659871192,0.0,-0.0137444678569,-0.0129590696936,0.003141592653,0.015707963265,0.00353429173463,-0.0537997741826,0.00667588438763,0.00235619448975,0.00392699081625,0.00746128255088,-0.0161006623466,-0.00981747704063,0.00589048622438,0.0015707963265,0.00510508806113,0.0,0.0,0.0,3.38,-13.776,0.62,-22.368,0.052,-0.036,-0.4,1.028,-14.52,0.152,-23.672,0.396,0.552,0.044,-20.48
