time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:23:40.972580,58001,1499757820,972335100,0,6243,6114,7606,11584,439,1541,665
2017/07/11/15:23:40.995618,58002,1499757820,994818925,0,6279,6118,7633,11545,393,1815,558
2017/07/11/15:23:41.009768,58003,1499757821,9450912,0,6303,6108,7674,11510,378,2073,596
2017/07/11/15:23:41.032325,58004,1499757821,32030105,0,6332,6088,7690,11493,343,1979,597
2017/07/11/15:23:41.055634,58005,1499757821,54770946,0,6362,6063,7704,11481,457,1847,660
2017/07/11/15:23:41.069777,58006,1499757821,69593906,0,6392,6029,7722,11470,367,1875,643
2017/07/11/15:23:41.092338,58007,1499757821,91995954,0,6411,5997,7760,11451,297,1922,577
2017/07/11/15:23:41.115469,58008,1499757821,114779949,0,6434,5951,7801,11435,302,2020,582
2017/07/11/15:23:41.129761,58009,1499757821,129400968,0,6460,5891,7841,11423,285,1976,615
2017/07/11/15:23:41.151939,58010,1499757821,151679039,0,6481,5826,7870,11425,269,1991,610
2017/07/11/15:23:41.174949,58011,1499757821,174751043,0,6499,5762,7889,11434,301,2082,599
2017/07/11/15:23:41.189959,58012,1499757821,189173936,0,6536,5691,7938,11415,112,1893,569
2017/07/11/15:23:41.212215,58013,1499757821,211832046,0,6569,5611,7999,11392,174,1979,683
2017/07/11/15:23:41.237316,58014,1499757821,236464023,0,6596,5527,8075,11365,80,2009,611
2017/07/11/15:23:41.249300,58015,1499757821,249098062,0,6623,5434,8141,11346,16,2047,618
2017/07/11/15:23:41.271905,58016,1499757821,271722078,0,6659,5333,8200,11330,17,1957,617
2017/07/11/15:23:41.295954,58017,1499757821,295147895,0,6698,5233,8270,11303,-9,1881,589
2017/07/11/15:23:41.309304,58018,1499757821,309108018,0,6733,5137,8361,11260,-52,1900,587
2017/07/11/15:23:41.331770,58019,1499757821,331547021,0,6773,5035,8460,11208,-98,1930,600
2017/07/11/15:23:41.355412,58020,1499757821,354737043,0,6810,4939,8555,11156,-134,1943,554
2017/07/11/15:23:41.369440,58021,1499757821,369235038,0,6849,4842,8639,11110,-133,1947,545
