time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/11/15:19:43.055768,2778352,1499757587,3200830,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37582529303192636, 1.2578642460660392, -0.8417719573521208, -0.9729273147163237, -0.20555342557664544, 1.1873011298233103, 1.6639856596587026, 0.04716990922747647, 1.8557332581443793, -0.947233136519243, -1.4204662095818932, 0.07171360183364309, 1.2160632695961617, -0.1695048770613382, -12.565987119160338)","(0.0, -0.0047123889795007284, -0.0019634954081253035, -0.011388273367126762, -0.05537057050913356, -0.029452431121879556, -0.04437499622363186, -0.010995574285501701, 0.07539822367201165, -0.0035342917346255468, 0.004319689897875668, -0.013351768775252066, 0.003926990816250607, -0.0023561944897503642, 0.00039269908162506076, -0.012566370612001944, 0.0)","(0.0, 0.0, 4.112, -13.9, 0.34, -24.088, 0.356, 0.0, -0.308, 1.124, -14.428, 0.124, -23.064, 0.388, 0.504, 0.072, -20.48)"
2017/07/11/15:19:43.065928,2778353,1499757587,13210009,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3750583026379837, 1.257480750869068, -0.8417719573521208, -0.973310809913295, -0.2059369207736168, 1.1861506442323961, 1.6647526500526453, 0.04678641403050512, 1.8553497629474078, -0.9480001269131857, -1.4212331999758359, 0.07209709703061444, 1.215296279202219, -0.1695048770613382, -12.565987119160338)","(0.0, 0.0070685834692510935, 0.0011780972448751821, -0.02552544030562895, -0.0640099503048849, -0.02081305132612822, -0.04673119071338223, -0.02120575040775328, 0.10445795571226615, 0.012173671530376884, 0.003926990816250607, 0.008639379795751335, -0.0007853981632501215, -0.005497787142750851, -0.01767145867312773, -0.005497787142750851, 0.0)","(0.0, 0.0, 4.112, -13.744, 0.0, -23.76, 0.364, -0.116, -0.288, 1.156, -14.428, 0.216, -23.096, 0.412, 0.504, 0.064, -20.48)"
2017/07/11/15:19:43.069481,607023,1499757587,19000064,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/15:19:43.075613,2778354,1499757587,23223537,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05675728915176031, 0.37582529303192636, 1.2582477412630106, -0.8436894333369775, -0.9736943051102663, -0.2067039111675595, 1.1842331682475393, 1.666670126037502, 0.04716990922747647, 1.8549662677504366, -0.9468496413222717, -1.4208497047788644, 0.07209709703061444, 1.2164467647931332, -0.16988837225830958, -12.565987119160338)","(0.0, 0.007853981632501214, 0.018064157754752792, -0.023169245815878585, -0.07147123285576105, -0.012959069693627005, -0.07225663101901117, -0.036128315509505585, 0.13351768775252065, -0.0023561944897503642, -0.0070685834692510935, -0.0027488935713754254, 0.007461282550876154, 0.006283185306000972, 0.0011780972448751821, 0.004319689897875668, 0.0)","(0.0, 0.0, 4.112, -13.652, -0.216, -23.244, 0.38, -0.076, -0.316, 1.092, -14.368, 0.06, -23.032, 0.396, 0.512, 0.072, -20.48)"
2017/07/11/15:19:43.075755,607024,1499757587,24999936,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/15:19:43.085761,2778355,1499757587,33206589,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, 0.3762087882288977, 1.2586312364599819, -0.8440729285339489, -0.9729273147163237, -0.20785439675847356, 1.1846166634445108, 1.6674371164314448, 0.04716990922747647, 1.8557332581443793, -0.9476166317162144, -1.4208497047788644, 0.07171360183364309, 1.215296279202219, -0.1695048770613382, -12.565987119160338)","(0.0, -0.001570796326500243, 0.007853981632501214, 0.0200276531628781, -0.1170243263242681, -0.010995574285501701, -0.09935286765114036, -0.10367255754901604, 0.12566370612001942, -0.011388273367126762, 0.00039269908162506076, 0.008246680714126275, 0.0070685834692510935, 0.0027488935713754254, 0.003141592653000486, 0.005890486224375911, 0.0)","(0.0, 0.0, 4.048, -13.712, 0.092, -22.856, 0.388, 0.008, -0.296, 1.216, -14.368, 0.028, -23.032, 0.388, 0.492, 0.064, -20.48)"
2017/07/11/15:19:43.095606,2778356,1499757587,43221318,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37582529303192636, 1.2586312364599819, -0.8448399189278917, -0.973310809913295, -0.20862138715241627, 1.1834661778535966, 1.6689710972193301, 0.04716990922747647, 1.8561167533413507, -0.9476166317162144, -1.4200827143849217, 0.07209709703061444, 1.2156797743991905, -0.1687378866673955, -12.565987119160338)","(0.0, 0.0047123889795007284, -0.0011780972448751821, 0.009032078877376396, -0.07186393193738612, -0.02591813938725401, -0.09346238142676445, -0.15158184550727344, 0.11977321989564353, -0.0027488935713754254, -0.003926990816250607, 0.009817477040626518, 0.003926990816250607, 0.006675884387626033, 0.024347343060753767, -0.0027488935713754254, 0.0)","(0.0, 0.0, 4.112, -13.712, 0.528, -22.756, 0.388, 0.076, -0.296, 1.184, -14.368, 0.216, -22.972, 0.388, 0.492, 0.056, -20.48)"
2017/07/11/15:19:43.105778,2778357,1499757587,53205749,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.375441797834955, 1.2582477412630106, -0.845223414124863, -0.973310809913295, -0.20900488234938763, 1.1815487018687398, 1.6693545924163016, 0.04793689962141918, 1.8557332581443793, -0.947233136519243, -1.4204662095818932, 0.07209709703061444, 1.2168302599901044, -0.16988837225830958, -12.565987119160338)","(0.0, -0.003141592653000486, 0.009032078877376396, -0.006283185306000972, -0.08325220530451288, -0.012959069693627005, -0.07264933010063623, -0.1280199006097698, 0.10681415020201653, -0.001570796326500243, -0.013351768775252066, 0.0047123889795007284, 0.0023561944897503642, 0.014529866020127248, -0.021991148571003403, -0.012173671530376884, 0.0)","(0.0, 0.0, 4.144, -13.652, 0.748, -22.788, 0.312, 0.076, -0.28, 1.092, -14.34, 0.06, -22.972, 0.388, 0.52, 0.072, -20.48)"
2017/07/11/15:19:43.116214,2778358,1499757587,63195185,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37697577862284043, 1.2582477412630106, -0.8459904045188057, -0.9736943051102663, -0.21053886313727305, 1.1807817114747972, 1.6705050780072155, 0.04716990922747647, 1.8553497629474078, -0.9468496413222717, -1.4208497047788644, 0.07209709703061444, 1.2156797743991905, -0.16988837225830958, -12.565987119160338)","(0.0, 0.006283185306000972, -0.005497787142750851, -0.01767145867312773, -0.08678649703913842, -0.0019634954081253035, -0.09071348785538903, -0.10131636305926567, 0.1189878217323934, -0.0023561944897503642, -0.0070685834692510935, 0.005890486224375911, 0.003926990816250607, -0.018456856836377853, -0.02591813938725401, -0.005497787142750851, 0.0)","(0.0, 0.0, 4.112, -13.556, 0.872, -22.756, 0.284, -0.008, -0.296, 1.156, -14.368, 0.06, -22.972, 0.396, 0.52, 0.064, -20.48)"
2017/07/11/15:19:43.120705,607025,1499757587,70000128,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
