time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:28:22.073476,72029,1499758102,73390960,0,7484,6624,7390,10673,207,1961,459
2017/07/11/15:28:22.087524,72030,1499758102,87199926,0,7472,6622,7356,10705,247,1960,515
2017/07/11/15:28:22.109973,72031,1499758102,109783887,0,7466,6604,7304,10756,246,2063,554
2017/07/11/15:28:22.126580,72032,1499758102,126379013,0,7464,6600,7240,10803,201,1981,551
2017/07/11/15:28:22.147232,72033,1499758102,147098064,0,7451,6625,7180,10837,234,1778,535
2017/07/11/15:28:22.170115,72034,1499758102,169724941,0,7433,6656,7140,10857,266,1817,561
2017/07/11/15:28:22.185812,72035,1499758102,184978008,0,7431,6663,7093,10885,319,2118,597
2017/07/11/15:28:22.207546,72036,1499758102,207217931,0,7456,6642,7014,10932,283,2011,682
2017/07/11/15:28:22.238419,72037,1499758102,237890958,0,7470,6646,6937,10969,231,1653,637
2017/07/11/15:28:22.253056,72038,1499758102,252367019,0,7482,6677,6910,10959,185,1801,652
2017/07/11/15:28:22.275736,72039,1499758102,275501966,0,7497,6722,6905,10924,369,1963,632
2017/07/11/15:28:22.298731,72040,1499758102,298223018,0,7516,6748,6865,10920,455,1835,736
2017/07/11/15:28:22.305065,72041,1499758102,304713964,0,7518,6765,6811,10942,379,1482,709
2017/07/11/15:28:22.327448,72042,1499758102,327280044,0,7503,6796,6812,10932,344,1622,677
2017/07/11/15:28:22.349960,72043,1499758102,349708080,0,7496,6824,6840,10903,399,1859,657
2017/07/11/15:28:22.366930,72044,1499758102,366766929,0,7505,6833,6844,10889,442,1859,623
2017/07/11/15:28:22.387972,72045,1499758102,387403011,0,7513,6823,6839,10893,474,1729,740
2017/07/11/15:28:22.410428,72046,1499758102,410290956,0,7502,6812,6858,10894,425,1728,666
2017/07/11/15:28:22.424844,72047,1499758102,424601078,0,7491,6801,6907,10878,337,1913,592
2017/07/11/15:28:22.456320,72048,1499758102,456047058,0,7494,6778,6950,10863,381,2011,608
2017/07/11/15:28:22.469785,72049,1499758102,469528913,0,7503,6732,6990,10859,388,1984,611
2017/07/11/15:28:22.484904,72050,1499758102,484647035,0,7507,6669,7041,10863,303,1928,650
2017/07/11/15:28:22.507574,72051,1499758102,507244110,0,7533,6586,7122,10843,145,1986,645
2017/07/11/15:28:22.532528,72052,1499758102,531903028,0,7542,6534,7196,10818,282,2083,575
2017/07/11/15:28:22.552319,72053,1499758102,552107095,0,7578,6450,7275,10792,148,2101,557
2017/07/11/15:28:22.567208,72054,1499758102,567018985,0,7613,6360,7343,10774,185,1985,550
2017/07/11/15:28:22.590132,72055,1499758102,589907884,0,7655,6261,7423,10747,119,1915,610
2017/07/11/15:28:22.612217,72056,1499758102,612103939,0,7704,6161,7524,10700,-4,1974,603
2017/07/11/15:28:22.628670,72057,1499758102,628505945,0,7763,6061,7626,10642,-54,2019,584
2017/07/11/15:28:22.660147,72058,1499758102,659495115,0,7819,5962,7717,10591,-9,2015,550
2017/07/11/15:28:22.672471,72059,1499758102,672266006,0,7875,5848,7801,10551,-13,1960,569
2017/07/11/15:28:22.687299,72060,1499758102,687145948,0,7932,5735,7897,10499,-89,1889,550
2017/07/11/15:28:22.725561,72061,1499758102,725359916,0,7997,5624,7997,10434,-160,1941,549
2017/07/11/15:28:22.733597,72062,1499758102,732533931,0,8062,5515,8097,10365,-183,1937,563
2017/07/11/15:28:22.747377,72063,1499758102,747203111,0,8124,5407,8197,10295,-249,1919,567
2017/07/11/15:28:22.771245,72064,1499758102,771038055,0,8186,5305,8289,10225,-279,1874,558
2017/07/11/15:28:22.792794,72065,1499758102,792542934,0,8258,5198,8377,10150,-312,1866,536
2017/07/11/15:28:22.809094,72066,1499758102,808954954,0,8333,5093,8460,10072,-355,1859,539
2017/07/11/15:28:22.838101,72067,1499758102,837929010,0,8406,4992,8532,10002,-394,1812,558
2017/07/11/15:28:22.852371,72068,1499758102,852181911,0,8480,4896,8595,9933,-422,1778,525
2017/07/11/15:28:22.867754,72069,1499758102,867486953,0,8558,4808,8662,9849,-468,1807,503
2017/07/11/15:28:22.889766,72070,1499758102,889585971,0,8637,4724,8723,9767,-464,1813,541
2017/07/11/15:28:22.913172,72071,1499758102,912630081,0,8713,4640,8766,9701,-447,1801,539
2017/07/11/15:28:22.927574,72072,1499758102,927202939,0,8794,4555,8795,9643,-499,1764,528
2017/07/11/15:28:22.949837,72073,1499758102,949578046,0,8874,4474,8825,9579,-511,1755,535
2017/07/11/15:28:22.972524,72074,1499758102,972403049,0,8954,4394,8845,9523,-544,1796,541
2017/07/11/15:28:22.987271,72075,1499758102,987157106,0,9034,4314,8860,9470,-575,1772,544
2017/07/11/15:28:23.010162,72076,1499758103,9937047,0,9116,4229,8868,9421,-570,1736,595
2017/07/11/15:28:23.032229,72077,1499758103,32049894,0,9193,4151,8875,9375,-622,1740,601
2017/07/11/15:28:23.047720,72078,1499758103,47502994,0,9267,4078,8879,9331,-669,1769,547
