time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/15:20:19.438794,49256,1499757619,438604116,0,71,303,133,57,42,35,88,92
2017/07/11/15:20:19.461217,49257,1499757619,461091041,0,85,310,159,73,52,39,104,97
2017/07/11/15:20:19.483828,49258,1499757619,483697891,0,97,337,200,85,58,52,134,115
2017/07/11/15:20:19.499032,49259,1499757619,498761892,0,109,340,207,90,62,59,138,140
2017/07/11/15:20:19.521209,49260,1499757619,521076917,0,107,312,206,88,61,67,148,147
2017/07/11/15:20:19.544579,49261,1499757619,544302940,0,117,381,220,95,69,78,219,164
2017/07/11/15:20:19.559199,49262,1499757619,558924913,0,112,431,227,93,66,83,256,183
2017/07/11/15:20:19.581392,49263,1499757619,581197977,0,151,500,215,91,62,75,252,176
2017/07/11/15:20:19.612372,49264,1499757619,612068891,0,235,529,225,96,69,87,306,196
2017/07/11/15:20:19.627085,49265,1499757619,626442909,0,239,609,230,93,67,94,372,195
2017/07/11/15:20:19.641208,49266,1499757619,641098022,0,279,676,234,97,70,104,406,206
2017/07/11/15:20:19.665806,49267,1499757619,665458917,0,291,673,218,94,78,102,394,225
2017/07/11/15:20:19.686340,49268,1499757619,686122894,0,383,680,271,111,91,117,432,228
2017/07/11/15:20:19.701559,49269,1499757619,701356887,0,496,663,266,117,96,114,411,210
2017/07/11/15:20:19.724031,49270,1499757619,723766088,0,523,627,273,120,96,105,406,227
2017/07/11/15:20:19.746520,49271,1499757619,746193885,0,517,620,265,119,93,92,359,220
2017/07/11/15:20:19.761236,49272,1499757619,761090040,0,540,659,285,118,98,107,430,209
2017/07/11/15:20:19.783983,49273,1499757619,783647060,0,478,613,239,105,100,94,397,264
2017/07/11/15:20:19.806240,49274,1499757619,806092023,0,325,644,253,108,105,94,427,281
2017/07/11/15:20:19.829055,49275,1499757619,828789949,0,281,622,258,129,114,103,408,313
2017/07/11/15:20:19.843837,49276,1499757619,843657970,0,265,628,311,134,114,102,415,358
2017/07/11/15:20:19.866506,49277,1499757619,866313934,0,239,582,307,132,108,94,380,354
2017/07/11/15:20:19.881485,49278,1499757619,881215095,0,223,627,299,132,101,106,385,322
2017/07/11/15:20:19.904044,49279,1499757619,903847932,0,207,610,290,120,97,109,371,320
2017/07/11/15:20:19.926436,49280,1499757619,926224946,0,199,621,280,98,88,110,472,355
2017/07/11/15:20:19.941293,49281,1499757619,941118955,0,212,664,252,88,93,124,463,367
2017/07/11/15:20:19.965373,49282,1499757619,965178966,0,174,640,234,100,104,130,506,363
2017/07/11/15:20:19.997449,49283,1499757619,996947050,0,269,598,223,95,97,134,553,377
2017/07/11/15:20:20.016916,49284,1499757620,16763925,0,274,605,222,98,90,140,605,437
2017/07/11/15:20:20.024534,49285,1499757620,24101972,0,275,596,228,99,98,159,610,472
2017/07/11/15:20:20.054601,49286,1499757620,54451942,0,283,400,172,99,102,155,636,452
2017/07/11/15:20:20.069110,49287,1499757620,68816900,0,286,445,193,94,88,160,643,493
2017/07/11/15:20:20.083871,49288,1499757620,83662986,0,205,429,194,95,91,152,621,500
2017/07/11/15:20:20.106813,49289,1499757620,106662988,0,192,434,208,96,92,152,611,450
2017/07/11/15:20:20.122876,49290,1499757620,122584104,0,192,431,180,89,83,126,526,360
2017/07/11/15:20:20.145744,49291,1499757620,145600080,0,151,488,189,92,75,135,561,372
2017/07/11/15:20:20.166403,49292,1499757620,166229009,0,131,494,164,95,87,135,553,396
2017/07/11/15:20:20.181495,49293,1499757620,181171894,0,129,497,168,96,87,143,599,452
2017/07/11/15:20:20.203805,49294,1499757620,203634023,0,151,482,146,90,85,131,559,439
2017/07/11/15:20:20.228225,49295,1499757620,226219892,0,163,457,172,105,92,128,577,459
2017/07/11/15:20:20.241496,49296,1499757620,241290092,0,157,447,174,101,93,110,502,460
2017/07/11/15:20:20.272047,49297,1499757620,271855115,0,170,395,177,94,93,113,469,433
2017/07/11/15:20:20.286716,49298,1499757620,286381959,0,207,397,182,89,91,97,390,354
2017/07/11/15:20:20.311609,49299,1499757620,308753967,0,201,409,176,89,94,104,406,429
2017/07/11/15:20:20.326168,49300,1499757620,325925111,0,199,431,157,76,91,105,371,430
2017/07/11/15:20:20.346753,49301,1499757620,346358060,0,208,504,165,77,114,120,386,439
2017/07/11/15:20:20.361812,49302,1499757620,361500978,0,203,520,156,75,108,102,338,404
2017/07/11/15:20:20.384060,49303,1499757620,383881092,0,186,533,152,97,117,126,413,446
2017/07/11/15:20:20.406384,49304,1499757620,406218051,0,191,509,146,104,124,127,403,392
2017/07/11/15:20:20.421966,49305,1499757620,421442031,0,190,539,148,102,131,142,437,402
2017/07/11/15:20:20.443809,49306,1499757620,443634986,0,212,492,175,105,111,133,471,373
2017/07/11/15:20:20.466840,49307,1499757620,466531038,0,212,471,176,105,111,136,500,375
2017/07/11/15:20:20.481633,49308,1499757620,481261968,0,191,442,187,88,109,119,436,364
2017/07/11/15:20:20.512883,49309,1499757620,511955022,0,218,459,213,87,100,123,474,393
2017/07/11/15:20:20.526331,49310,1499757620,526113033,0,216,380,211,88,92,113,452,379
2017/07/11/15:20:20.541303,49311,1499757620,541136980,0,228,303,179,86,101,131,438,414
2017/07/11/15:20:20.563790,49312,1499757620,563618898,0,229,347,187,90,99,132,406,433
2017/07/11/15:20:20.586885,49313,1499757620,586599111,0,248,374,172,89,96,127,390,406
2017/07/11/15:20:20.610276,49314,1499757620,610173940,0,217,351,142,83,89,131,320,392
2017/07/11/15:20:20.625165,49315,1499757620,625029087,0,213,343,133,78,85,150,383,392
2017/07/11/15:20:20.655351,49316,1499757620,655076026,0,202,465,239,90,82,140,447,368
2017/07/11/15:20:20.668767,49317,1499757620,668596982,0,212,454,246,90,78,134,452,347
2017/07/11/15:20:20.683734,49318,1499757620,683578968,0,200,452,256,93,74,132,458,361
2017/07/11/15:20:20.706920,49319,1499757620,706464052,0,204,447,259,90,78,131,488,340
2017/07/11/15:20:20.728691,49320,1499757620,728580951,0,207,496,268,94,78,111,425,322
2017/07/11/15:20:20.744220,49321,1499757620,743877887,0,181,423,188,79,62,98,321,317
2017/07/11/15:20:20.767909,49322,1499757620,767784118,0,169,416,167,74,67,98,297,322
2017/07/11/15:20:20.788743,49323,1499757620,788645982,0,155,386,147,74,69,103,321,331
2017/07/11/15:20:20.804148,49324,1499757620,803864955,0,179,389,138,79,100,111,333,410
2017/07/11/15:20:20.826582,49325,1499757620,826472043,0,223,381,176,79,101,110,358,426
2017/07/11/15:20:20.848890,49326,1499757620,848696947,0,242,317,182,87,107,120,376,424
2017/07/11/15:20:20.864236,49327,1499757620,863975048,0,257,307,188,89,117,158,472,460
2017/07/11/15:20:20.886534,49328,1499757620,886339902,0,256,312,189,97,120,175,570,491
2017/07/11/15:20:20.925226,49329,1499757620,925004959,0,268,353,196,95,97,162,561,467
2017/07/11/15:20:20.926501,49330,1499757620,926429986,0,234,312,172,101,100,161,550,462
2017/07/11/15:20:20.946295,49331,1499757620,946099042,0,217,309,147,93,102,176,608,498
2017/07/11/15:20:20.969426,49332,1499757620,969065904,0,226,333,156,96,99,144,535,494
2017/07/11/15:20:20.984164,49333,1499757620,983936071,0,227,402,169,92,96,129,422,515
2017/07/11/15:20:21.006282,49334,1499757621,6115913,0,272,421,184,98,95,128,394,502
2017/07/11/15:20:21.028888,49335,1499757621,28661012,0,316,505,196,98,99,125,418,525
2017/07/11/15:20:21.043747,49336,1499757621,43590068,0,332,522,205,98,100,104,307,491
2017/07/11/15:20:21.066538,49337,1499757621,66361904,0,316,538,201,93,100,128,351,480
2017/07/11/15:20:21.089946,49338,1499757621,88762044,0,334,528,236,97,99,122,361,434
2017/07/11/15:20:21.104012,49339,1499757621,103758096,0,299,503,220,89,100,122,356,419
