time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/15:32:35.445035,85966,1499758355,444897890,0,36,56,28,24,23,88,63,63
2017/07/11/15:32:35.467894,85967,1499758355,467649936,0,37,54,28,22,24,67,48,64
2017/07/11/15:32:35.490301,85968,1499758355,490112066,0,37,96,29,23,23,49,38,51
2017/07/11/15:32:35.505594,85969,1499758355,505372047,0,37,101,40,25,26,53,46,47
2017/07/11/15:32:35.543596,85970,1499758355,543226957,0,40,99,42,29,30,53,53,78
2017/07/11/15:32:35.550165,85971,1499758355,550043106,0,37,98,47,28,27,44,54,79
2017/07/11/15:32:35.566206,85972,1499758355,565433025,0,40,106,46,28,27,46,55,84
2017/07/11/15:32:35.595835,85973,1499758355,595701932,0,42,125,54,32,27,47,60,88
2017/07/11/15:32:35.610847,85974,1499758355,610445976,0,44,181,68,31,28,38,61,90
2017/07/11/15:32:35.625303,85975,1499758355,625078916,0,49,191,85,35,27,42,61,69
2017/07/11/15:32:35.651163,85976,1499758355,650892972,0,49,203,90,35,28,39,58,66
2017/07/11/15:32:35.670117,85977,1499758355,669996023,0,54,338,127,42,37,48,77,87
2017/07/11/15:32:35.685548,85978,1499758355,685316085,0,65,385,178,45,46,61,79,90
2017/07/11/15:32:35.708092,85979,1499758355,707730054,0,86,425,217,55,50,63,74,108
2017/07/11/15:32:35.730525,85980,1499758355,730390071,0,87,483,227,60,58,66,83,129
2017/07/11/15:32:35.745153,85981,1499758355,744963884,0,95,559,257,71,65,73,131,137
2017/07/11/15:32:35.767954,85982,1499758355,767661094,0,114,517,254,71,64,76,142,128
2017/07/11/15:32:35.790692,85983,1499758355,790427923,0,116,618,279,76,66,79,192,150
2017/07/11/15:32:35.805423,85984,1499758355,805195093,0,120,642,266,86,81,95,213,148
2017/07/11/15:32:35.828576,85985,1499758355,828082084,0,125,640,276,85,80,102,224,136
2017/07/11/15:32:35.850294,85986,1499758355,850070953,0,124,607,280,86,80,106,234,145
2017/07/11/15:32:35.865446,85987,1499758355,865241050,0,106,620,281,85,91,110,297,182
2017/07/11/15:32:35.889739,85988,1499758355,889523983,0,107,498,260,92,89,117,306,178
2017/07/11/15:32:35.910596,85989,1499758355,910068035,0,93,536,272,85,76,107,309,175
2017/07/11/15:32:35.926068,85990,1499758355,925620079,0,119,607,287,97,90,108,327,179
2017/07/11/15:32:35.947714,85991,1499758355,947534084,0,127,670,283,108,133,140,453,254
2017/07/11/15:32:35.970501,85992,1499758355,970273971,0,131,688,282,110,132,136,448,278
2017/07/11/15:32:35.987214,85993,1499758355,986928939,0,139,693,256,104,140,130,462,301
