time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2017/07/11/15:26:35.176921,2819212,1499757999,126007623,,0.782028249925,0.400392928867,0.167653381381,0.623411132273,0.779205069961,0.0571926922095,0.0304469220558,0.0039833126818,0.00136888563877,-0.0020439915592,0.0114441456038,-0.00215024799895,-0.00353120265668,4.79303312302,0.67345559597,-1.20499885082,-0.615359663963,1.87670528889,0.309451460838
2017/07/11/15:26:35.191222,2819213,1499757999,136008741,,0.782401412533,0.400054236106,0.167576021655,0.623151093606,0.779400045896,0.0570846294775,0.0309778642155,-0.00463857770889,-0.00267775352441,-0.0127054744579,-0.00607423093978,0.0205724242339,-0.00476544581621,4.49786329269,0.572056353092,-1.08752834797,-0.538014769554,1.78910911083,0.32299798727
2017/07/11/15:26:35.196853,2819214,1499757999,146004416,,0.782367113885,0.40075699949,0.167638388655,0.62331068098,0.779248499654,0.0576428792088,0.0305429081774,0.00838179913172,0.00357979246731,-0.00413897476854,0.00619508227351,-0.0148127993171,0.0141748677581,4.25921869278,0.641416728497,-0.919614434242,-0.627485156059,1.72403728962,0.282381683588
2017/07/11/15:26:35.206575,2819215,1499757999,156008643,,0.781623922561,0.400088285059,0.167102353943,0.623528553161,0.779155940195,0.0567764681164,0.0300765177635,0.00132182350697,-0.00634321248222,-0.0119456665363,-0.00789396521263,-3.84883822192e-05,0.00151360772368,4.05003595352,0.518823623657,-0.893681704998,-0.544185400009,1.66290152073,0.318197399378
2017/07/11/15:26:35.216576,2819216,1499757999,166004985,,0.782357713487,0.399362671073,0.167483336518,0.623743144597,0.77894864461,0.0568405487178,0.0308650392904,-0.00681343947867,0.00418758289762,-0.00830257703345,0.0117575773789,0.0175459806243,-0.00952153900868,4.10324954987,0.66620361805,-0.878650724888,-0.603014349937,1.69543600082,0.306656807661
2017/07/11/15:26:35.226757,2819217,1499757999,176002635,,0.782284418173,0.400376660367,0.167108114253,0.62340878389,0.77920400215,0.0572277871614,0.0304563881532,-0.000949047264911,-0.00737863232189,-0.0071898060135,-0.00922335649752,0.00305286394003,-0.000949654246831,3.69029426575,0.429980039597,-0.906941235065,-0.478386878967,1.54966902733,0.356408029795
2017/07/11/15:26:35.236845,2819218,1499757999,186015079,,0.782021060755,0.400472657976,0.167139129767,0.623307151798,0.779307644137,0.056854062289,0.0305844063068,-0.00401554319942,-0.0202117716002,-0.0113122581394,-0.0113586459608,0.0246790698111,-0.0332990439588,3.20574522018,0.650526642799,-0.907878518105,-0.597300589085,1.32645893097,0.26581043005
2017/07/11/15:26:35.246611,2819219,1499757999,196008393,,0.781899188975,0.399333071256,0.166931331974,0.623711085193,0.779019212183,0.0564298867923,0.0304830630509,0.000113842512702,-0.0150918004618,-0.0012229642785,-0.0199559199572,0.000480022620505,-0.0119238847875,3.17564249039,0.524750053883,-0.836067080498,-0.456247359514,1.32582509518,0.339473009109
2017/07/11/15:26:35.256948,2819220,1499757999,206014177,,0.781947171422,0.399628475615,0.166838780751,0.623744616644,0.778991290178,0.056479546273,0.0304184793853,-0.00660349073222,-0.0233927738444,-0.008539144383,-0.0322986346471,0.0248475264792,-0.00191214044547,3.72432899475,0.733021378517,-0.819148659706,-0.535734415054,1.53898286819,0.323113977909
2017/07/11/15:26:35.266709,2819221,1499757999,216007959,,0.78219913178,0.398802487034,0.167380549932,0.623716451346,0.778992768494,0.0563597485031,0.0311710395002,0.0101833142363,-0.0402298391065,-0.000520595374744,-0.0395446792858,-0.0110212284931,-0.0353604375515,3.64056873322,0.721490204334,-0.680198788643,-0.454225867987,1.54654836655,0.361257791519
