%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.name8,field.name9,field.name10,field.name11,field.name12,field.name13,field.name14,field.name15,field.name16,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.position9,field.position10,field.position11,field.position12,field.position13,field.position14,field.position15,field.position16,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.velocity7,field.velocity8,field.velocity9,field.velocity10,field.velocity11,field.velocity12,field.velocity13,field.velocity14,field.velocity15,field.velocity16,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6,field.effort7,field.effort8,field.effort9,field.effort10,field.effort11,field.effort12,field.effort13,field.effort14,field.effort15,field.effort16
1499757680417170024,2788088,1499757684364146042,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.376975778623,1.26515065481,-0.842155452549,-0.969859353141,-0.206703911168,1.18806812022,1.66820410683,0.0467864140305,1.85419927736,-0.948000126913,-1.41739824801,0.0720970970306,1.2152962792,-0.16720390588,-12.5659871192,0.0,0.009424777959,0.00667588438763,0.034557519183,-0.0856083997943,-0.028274333877,-0.0208130513261,-0.0451603943869,0.118202423569,0.0176714586731,-0.0047123889795,0.0102101761223,0.0141371669385,-0.00078539816325,-0.00078539816325,-0.0015707963265,0.0,0.0,0.0,4.08,-14.396,0.0,-24.476,0.38,0.076,-0.588,1.216,-14.34,0.184,-22.972,0.36,0.512,0.064,-20.48
1499757680426756513,2788089,1499757684374178979,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.375825293032,1.2659176452,-0.842538947746,-0.970242848338,-0.207087406365,1.18768462502,1.67012158281,0.0464029188335,1.85458277255,-0.946849641322,-1.41663125761,0.0724805922276,1.2160632696,-0.166820410683,-12.5659871192,0.0,0.0,-0.00549778714275,0.0443749962236,-0.102887159386,-0.0329867228565,-0.0447676953053,-0.0549778714275,0.139408173977,-0.00235619448975,0.000392699081625,0.00981747704063,-0.00353429173463,-0.003141592653,-0.00431968989788,0.0215984494894,0.0,0.0,0.0,4.144,-14.52,-0.496,-24.344,0.4,0.104,-0.548,1.216,-14.308,0.184,-23.064,0.36,0.54,0.072,-20.48
1499757680427456246,620166,1499757684376999936,,r_gripper_l_finger_joint,0.0200144707441,0.0,0.0
1499757680434460431,620167,1499757684384000000,,l_gripper_l_finger_joint,0.02083,0.0,0.0
1499757680436605287,2788090,1499757684384191866,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0552233083639,0.375825293032,1.26553415001,-0.843689433337,-0.969859353141,-0.207087406365,1.18730112982,1.6716555636,0.0464029188335,1.85458277255,-0.947616631716,-1.41663125761,0.0717136018336,1.21644676479,-0.166820410683,-12.5659871192,0.0,-0.0106028752039,-0.000392699081625,0.0306305283668,-0.0899280896921,-0.0212057504078,-0.0208130513261,-0.0530143760194,0.159828526221,-0.0192422549996,0.00981747704063,-0.00235619448975,0.0223838476526,0.00078539816325,0.0192422549996,0.00589048622438,0.0,0.0,0.0,3.984,-14.492,-0.62,-24.088,0.408,0.104,-0.532,1.312,-14.34,0.092,-23.124,0.376,0.552,0.064,-20.48
1499757680446697591,2788091,1499757684394172320,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0563737939548,0.376975778623,1.26706813079,-0.845606909322,-0.970242848338,-0.207854396758,1.18576714904,1.67472352517,0.0464029188335,1.85496626775,-0.947616631716,-1.41701475281,0.0728640874246,1.2152962792,-0.166436915486,-12.5659871192,0.0,0.00981747704063,0.0184568568364,0.0400553063258,-0.0840376034678,-0.0192422549996,-0.0231692458159,-0.0710785337741,0.203810823363,-0.00824668071413,0.00589048622438,0.009424777959,0.0121736715304,0.0153152641834,-0.0267035375505,0.003141592653,0.0,0.0,0.0,4.016,-14.368,-0.248,-23.956,0.38,0.048,-0.484,1.28,-14.34,0.092,-23.156,0.376,0.58,0.056,-20.48
1499757680456594808,2788092,1499757684404176890,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.376208788229,1.26783512119,-0.845606909322,-0.971009838731,-0.207854396758,1.18538365384,1.67702449636,0.0467864140305,1.85458277255,-0.947616631716,-1.41586426722,0.0724805922276,1.2160632696,-0.16720390588,-12.5659871192,0.0,0.00353429173463,-0.006283185306,0.0486946861215,-0.117417025406,-0.0231692458159,-0.00589048622438,-0.075398223672,0.272533162648,0.0047123889795,-0.00431968989788,-0.0015707963265,0.0141371669385,0.0109955742855,-0.0196349540813,0.00903207887738,0.0,0.0,0.0,3.92,-14.24,0.152,-23.828,0.328,0.028,-0.42,1.216,-14.34,0.124,-23.156,0.396,0.572,0.072,-20.48
1499757680466720317,2788093,1499757684414167431,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.376208788229,1.26860211158,-0.846757394913,-0.971393333928,-0.207854396758,1.18500015864,1.68085944833,0.0464029188335,1.85419927736,-0.947233136519,-1.41663125761,0.0720970970306,1.2152962792,-0.166436915486,-12.5659871192,0.0,-0.000392699081625,-0.00235619448975,0.0585121631621,-0.0895353906105,-0.0349502182646,-0.0176714586731,-0.0714712328558,0.307483380912,0.00589048622438,0.0109955742855,0.00824668071413,-0.006283185306,-0.003141592653,-0.0149225651018,0.0078539816325,0.0,0.0,0.0,3.984,-14.148,0.56,-23.632,0.328,-0.008,-0.372,1.28,-14.4,0.124,-23.124,0.428,0.58,0.072,-20.48
1499757680476580118,2788094,1499757684424174920,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.375441797835,1.26898560678,-0.847524385307,-0.971393333928,-0.207470901562,1.18346617785,1.6846944003,0.0467864140305,1.85534976295,-0.946849641322,-1.41739824801,0.0720970970306,1.2160632696,-0.16720390588,-12.5659871192,0.0,-0.0121736715304,0.0015707963265,0.084823001631,-0.087964594284,-0.0380918109176,-0.0164933614283,-0.0840376034678,0.369137136728,0.0015707963265,0.0172787595915,-0.00392699081625,-0.034557519183,-0.0161006623466,0.0161006623466,0.000392699081625,0.0,0.0,0.0,4.016,-14.148,0.716,-23.436,0.348,-0.016,-0.372,1.248,-14.52,0.06,-22.972,0.444,0.56,0.056,-20.48
1499757680481279663,620168,1499757684428000000,,r_gripper_l_finger_joint,0.0200144707441,0.0,0.0
1499757680485523647,620169,1499757684435000064,,l_gripper_l_finger_joint,0.02083,0.0,0.0
1499757680486575103,2788095,1499757684434171567,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.376975778623,1.26975259717,-0.848674870898,-0.971776829125,-0.207854396758,1.18269918746,1.68776236187,0.0467864140305,1.85458277255,-0.947616631716,-1.41701475281,0.0724805922276,1.2160632696,-0.166820410683,-12.5659871192,0.0,0.003141592653,-0.0200276531629,0.091106186937,-0.118202423569,-0.0278816347954,-0.0369137136728,-0.0765763209169,0.420973415502,0.00510508806113,0.0015707963265,-0.00353429173463,-0.0208130513261,-0.00981747704063,0.034557519183,-0.00510508806113,0.0,0.0,0.0,4.048,-14.212,0.56,-23.308,0.38,-0.016,-0.364,1.216,-14.58,0.028,-22.912,0.42,0.492,0.072,-20.48
1499757680496596582,2788096,1499757684444168743,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.375825293032,1.27051958757,-0.849825356489,-0.971776829125,-0.209388377546,1.18193219707,1.69236430423,0.0460194236366,1.85496626775,-0.947233136519,-1.41739824801,0.0724805922276,1.2160632696,-0.16720390588,-12.5659871192,0.0,-0.00392699081625,0.00706858346925,0.0891426915289,-0.128805298773,-0.0420188017339,-0.0498727833664,-0.091106186937,0.421366114584,-0.00981747704063,0.00078539816325,0.0145298660201,-0.009424777959,0.0141371669385,0.0255254403056,-0.0133517687753,0.0,0.0,0.0,3.984,-14.212,0.28,-23.144,0.416,-0.064,-0.324,1.216,-14.58,0.092,-22.912,0.36,0.444,0.064,-20.48
1499757680508075049,2788097,1499757684454170482,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.375825293032,1.27205356835,-0.851359337276,-0.972160324322,-0.209004882349,1.18078171147,1.6961992562,0.0467864140305,1.85573325814,-0.947233136519,-1.4177817432,0.0728640874246,1.21644676479,-0.16720390588,-12.5659871192,0.0,0.00078539816325,-0.006283185306,0.0907134878554,-0.154330739079,-0.0263108384689,-0.0805033117331,-0.0989601685695,0.460636022746,-0.00392699081625,0.00353429173463,-0.0117809724488,0.006283185306,0.0109955742855,0.0412334035706,-0.00235619448975,0.0,0.0,0.0,3.952,-14.24,0.216,-23.08,0.424,-0.064,-0.336,1.216,-14.52,0.092,-22.852,0.336,0.404,0.056,-20.48
1499757680516761871,2788098,1499757684464171557,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.375825293032,1.27320405394,-0.852893318064,-0.972927314716,-0.21015536794,1.18039821628,1.69965071298,0.0467864140305,1.85419927736,-0.946849641322,-1.41701475281,0.0728640874246,1.2160632696,-0.166820410683,-12.5659871192,0.0,0.0153152641834,-0.0164933614283,0.111919238263,-0.159043128058,-0.0333794219381,-0.0486946861215,-0.107599548365,0.397804169686,0.009424777959,0.0015707963265,-0.0015707963265,0.00431968989788,-0.012566370612,0.00274889357138,-0.0149225651018,0.0,0.0,0.0,3.952,-14.24,0.124,-23.048,0.372,-0.056,-0.324,1.216,-14.488,0.06,-22.852,0.344,0.404,0.072,-20.48
1499757680526767067,2788099,1499757684474170314,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.375825293032,1.27435453954,-0.854043803655,-0.973310809913,-0.211305853531,1.17924773069,1.70195168416,0.0467864140305,1.85458277255,-0.947233136519,-1.41739824801,0.0724805922276,1.2160632696,-0.16720390588,-12.5659871192,0.0,0.0015707963265,0.0145298660201,0.126056405202,-0.170038702344,-0.0435895980604,-0.0392699081625,-0.0989601685695,0.309839575402,-0.00235619448975,-0.00863937979575,0.00746128255088,0.0078539816325,-0.00078539816325,-0.00981747704063,-0.0102101761223,0.0,0.0,0.0,3.92,-14.24,0.152,-23.18,0.296,-0.036,-0.316,1.248,-14.4,0.092,-22.944,0.344,0.404,0.056,-20.48
1499757680528648674,620170,1499757684478000128,,r_gripper_l_finger_joint,0.0200144707441,0.0,0.0
