time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:20:43.679327,49148,1499757643,679039955,0,2951,4160,9438,12382,387,1889,405
2017/07/11/15:20:43.697061,49149,1499757643,696892023,0,2965,4164,9415,12395,394,1850,436
2017/07/11/15:20:43.716336,49150,1499757643,716176033,0,2983,4173,9419,12384,351,1907,400
2017/07/11/15:20:43.739177,49151,1499757643,738986015,0,2990,4182,9414,12384,347,1902,480
2017/07/11/15:20:43.754356,49152,1499757643,753978967,0,2983,4200,9403,12387,448,1858,410
2017/07/11/15:20:43.776682,49153,1499757643,776415109,0,2983,4210,9406,12381,376,1858,449
2017/07/11/15:20:43.798872,49154,1499757643,798723936,0,2994,4212,9427,12362,334,1919,442
2017/07/11/15:20:43.814129,49155,1499757643,813930988,0,2994,4215,9439,12352,350,1937,467
2017/07/11/15:20:43.836391,49156,1499757643,836200952,0,2985,4219,9452,12343,453,1958,425
2017/07/11/15:20:43.859074,49157,1499757643,858829975,0,2977,4215,9461,12340,491,1920,475
2017/07/11/15:20:43.874232,49158,1499757643,874000072,0,2960,4191,9467,12348,493,1913,471
2017/07/11/15:20:43.896352,49159,1499757643,896239042,0,2953,4129,9484,12357,229,1952,459
2017/07/11/15:20:43.919079,49160,1499757643,918912887,0,2954,4072,9523,12346,299,1932,457
2017/07/11/15:20:43.934381,49161,1499757643,934175014,0,2950,4012,9581,12321,403,2142,463
2017/07/11/15:20:43.956381,49162,1499757643,956218957,0,2980,3911,9643,12298,131,2272,381
2017/07/11/15:20:43.979053,49163,1499757643,978863954,0,2975,3819,9669,12307,255,2134,507
2017/07/11/15:20:43.994121,49164,1499757643,993988037,0,2999,3710,9701,12310,130,2035,433
2017/07/11/15:20:44.016649,49165,1499757644,16413927,0,3041,3593,9757,12290,126,2015,416
2017/07/11/15:20:44.039047,49166,1499757644,38824081,0,3100,3464,9827,12257,79,2110,415
2017/07/11/15:20:44.065383,49167,1499757644,65229892,0,3150,3333,9891,12229,95,2116,381
2017/07/11/15:20:44.076408,49168,1499757644,76220989,0,3205,3193,9937,12214,19,2041,374
2017/07/11/15:20:44.098980,49169,1499757644,98875999,0,3264,3051,9989,12193,-8,1953,383
2017/07/11/15:20:44.114314,49170,1499757644,113966941,0,3337,2904,10054,12156,-63,1979,399
2017/07/11/15:20:44.137173,49171,1499757644,137073040,0,3405,2756,10135,12104,-112,2007,391
