%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.name8,field.name9,field.name10,field.name11,field.name12,field.name13,field.name14,field.name15,field.name16,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.position9,field.position10,field.position11,field.position12,field.position13,field.position14,field.position15,field.position16,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.velocity7,field.velocity8,field.velocity9,field.velocity10,field.velocity11,field.velocity12,field.velocity13,field.velocity14,field.velocity15,field.velocity16,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6,field.effort7,field.effort8,field.effort9,field.effort10,field.effort11,field.effort12,field.effort13,field.effort14,field.effort15,field.effort16
1499757957206298689,2815767,1499757961153877230,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.375825293032,1.26169919804,-0.838320500579,-0.969859353141,-0.204402939986,1.1903690914,1.66130119328,0.0471699092275,1.85458277255,-0.946849641322,-1.41663125761,0.0720970970306,1.2152962792,-0.169504877061,-12.5659871192,0.0,0.00196349540813,-0.0047123889795,-0.0047123889795,-0.00863937979575,0.00510508806113,-0.00589048622438,0.00117809724488,0.0121736715304,0.0176714586731,0.00117809724488,-0.0129590696936,0.0145298660201,0.00667588438763,0.009424777959,-0.00196349540813,0.0,0.0,0.0,3.764,-13.9,0.872,-22.432,0.148,-0.056,-0.184,1.248,-14.368,-0.028,-23.004,0.376,0.552,0.084,-20.48
1499757957216522316,2815768,1499757961163875045,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0563737939548,0.375441797835,1.26169919804,-0.837553510185,-0.969475857944,-0.204019444789,1.19151957699,1.66091769808,0.0471699092275,1.85458277255,-0.947233136519,-1.41701475281,0.0720970970306,1.2156797744,-0.169121381864,-12.5659871192,0.0,-0.000392699081625,0.0153152641834,0.00667588438763,0.00392699081625,-0.000392699081625,-0.0141371669385,-0.00746128255088,-0.003141592653,0.0153152641834,-0.009424777959,0.003141592653,-0.006283185306,0.00117809724488,-0.0145298660201,0.0113882733671,0.0,0.0,0.0,3.668,-13.932,0.872,-22.368,0.148,-0.084,-0.184,1.312,-14.368,0.06,-22.972,0.388,0.552,0.092,-20.48
1499757957226532558,2815769,1499757961173927415,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.375825293032,1.26208269323,-0.837937005382,-0.969475857944,-0.204402939986,1.1907525866,1.66091769808,0.0467864140305,1.85381578216,-0.947616631716,-1.41701475281,0.0717136018336,1.21491278401,-0.169504877061,-12.5659871192,0.0,-0.00235619448975,-0.003141592653,0.00746128255088,-0.00903207887738,-0.0109955742855,0.003141592653,0.0113882733671,0.00235619448975,-0.00824668071413,-0.00667588438763,-0.0145298660201,0.00117809724488,0.0192422549996,0.0168860605099,-0.00078539816325,0.0,0.0,0.0,3.7,-13.9,1.028,-22.432,0.156,-0.084,-0.184,1.28,-14.368,0.0,-22.972,0.388,0.572,0.064,-20.48
1499757957226858620,653487,1499757961175000064,,l_gripper_l_finger_joint,0.02083,0.0,0.0
1499757957236578181,2815770,1499757961183877497,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.375441797835,1.26246618843,-0.837937005382,-0.969475857944,-0.204402939986,1.19151957699,1.66130119328,0.0464029188335,1.85458277255,-0.947616631716,-1.41701475281,0.0720970970306,1.2156797744,-0.169504877061,-12.5659871192,0.0,0.00196349540813,-0.0153152641834,0.0176714586731,0.0015707963265,-0.00117809724488,-0.0015707963265,0.0106028752039,-0.00824668071413,0.00353429173463,0.00510508806113,-0.00196349540813,-0.00235619448975,0.0078539816325,-0.00549778714275,-0.0137444678569,0.0,0.0,0.0,3.764,-13.96,0.996,-22.4,0.156,-0.124,-0.196,1.28,-14.368,-0.028,-22.972,0.376,0.552,0.084,-20.48
1499757957237038296,653488,1499757961185999872,,r_gripper_l_finger_joint,0.0200144707441,0.0,0.0
1499757957246559116,2815771,1499757961193924412,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0563737939548,0.375058302638,1.26208269323,-0.838320500579,-0.970242848338,-0.204402939986,1.1907525866,1.66091769808,0.0471699092275,1.85458277255,-0.947233136519,-1.41663125761,0.0724805922276,1.21644676479,-0.169504877061,-12.5659871192,0.0,0.000392699081625,-0.009424777959,-0.0015707963265,-0.00667588438763,-0.0047123889795,0.00746128255088,0.012566370612,0.00353429173463,0.00196349540813,0.0161006623466,0.0286670329586,-0.00706858346925,-0.00903207887738,0.00863937979575,0.0047123889795,0.0,0.0,0.0,3.732,-13.96,0.9,-22.368,0.164,-0.152,-0.184,1.28,-14.34,-0.028,-22.88,0.388,0.56,0.072,-20.48
1499757957256501729,2815772,1499757961203922017,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.375825293032,1.26208269323,-0.837170014988,-0.970626343534,-0.203635949592,1.19151957699,1.66091769808,0.0456359284396,1.85419927736,-0.947233136519,-1.41701475281,0.0720970970306,1.2156797744,-0.169504877061,-12.5659871192,0.0,-0.0047123889795,-0.00353429173463,0.0117809724488,0.00510508806113,0.00117809724488,0.00549778714275,0.0204203522445,0.0047123889795,-0.00353429173463,0.0,-0.018849555918,0.0047123889795,-0.00746128255088,0.00353429173463,-0.00117809724488,0.0,0.0,0.0,3.7,-14.056,1.056,-22.4,0.148,-0.152,-0.184,1.184,-14.368,-0.124,-23.004,0.376,0.572,0.064,-20.48
1499757957266704621,2815773,1499757961213926124,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.375441797835,1.26246618843,-0.837553510185,-0.969859353141,-0.204402939986,1.19113608179,1.66130119328,0.0471699092275,1.85611675334,-0.947233136519,-1.41663125761,0.0724805922276,1.21644676479,-0.169504877061,-12.5659871192,0.0,-0.0168860605099,0.00746128255088,0.00746128255088,0.025132741224,0.00589048622438,-0.0176714586731,0.0270962366321,0.0113882733671,0.0102101761223,-0.00510508806113,-0.012566370612,0.0129590696936,-0.00117809724488,0.0172787595915,-0.00746128255088,0.0,0.0,0.0,3.668,-14.056,1.088,-22.4,0.156,-0.172,-0.196,1.248,-14.368,0.06,-23.064,0.388,0.552,0.092,-20.48
1499757957276638158,2815774,1499757961223873110,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.375441797835,1.26208269323,-0.837553510185,-0.969475857944,-0.204402939986,1.19190307219,1.66130119328,0.0460194236366,1.85419927736,-0.947616631716,-1.41663125761,0.0720970970306,1.2156797744,-0.169888372258,-12.5659871192,0.0,-0.000392699081625,0.003141592653,0.0047123889795,-0.00196349540813,-0.0196349540813,-0.000392699081625,0.0180641577548,-0.00274889357138,0.0015707963265,-0.006283185306,-0.00196349540813,0.00431968989788,0.00824668071413,-0.00196349540813,-0.00117809724488,0.0,0.0,0.0,3.796,-14.088,0.932,-22.368,0.148,-0.212,-0.184,1.248,-14.4,0.0,-22.972,0.376,0.532,0.072,-20.48
