time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/11/15:20:00.391167,610075,1499757604,340000000,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/15:20:00.395291,610076,1499757604,344000000,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/15:20:00.396255,2780086,1499757604,343938004,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, 0.37735927381981177, 1.2616991980357528, -0.8379370053824072, -0.972160324322381, -0.20478643518270273, 1.1911360817930239, 1.661301193279903, 0.046402918833533764, 1.8553497629474078, -0.9480001269131857, -1.417014752809151, 0.07171360183364309, 1.2160632695961617, -0.16912138186436687, -12.565987119160338)","(0.0, 0.009424777959001457, -0.006675884387626033, -0.012959069693627005, -0.01610066234662749, 0.011388273367126762, -0.01610066234662749, -0.00510508806112579, 0.0035342917346255468, -0.008639379795751335, -0.0047123889795007284, 0.00510508806112579, -0.00510508806112579, 0.004319689897875668, 0.009424777959001457, -0.003141592653000486, 0.0)","(0.0, 0.0, 3.984, -13.932, 0.9, -22.172, 0.32, -0.144, -0.168, 1.06, -14.4, 0.06, -23.032, 0.388, 0.512, 0.064, -20.48)"
2017/07/11/15:20:00.406514,2780087,1499757604,353942157,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.3762087882288977, 1.2620826932327243, -0.8379370053824072, -0.9713933339284383, -0.2051699303796741, 1.191519576989995, 1.6616846884768743, 0.04716990922747647, 1.854199277356494, -0.9468496413222717, -1.4173982480061222, 0.07209709703061444, 1.2168302599901044, -0.16912138186436687, -12.565987119160338)","(0.0, -0.003926990816250607, 0.006283185306000972, -0.009817477040626518, -0.005497787142750851, 0.014529866020127248, -0.024347343060753767, 0.018456856836377853, 0.0047123889795007284, -0.011388273367126762, -0.003926990816250607, -0.007461282550876154, 0.015707963265002428, 0.00039269908162506076, -0.00510508806112579, 0.014529866020127248, 0.0)","(0.0, 0.0, 3.984, -13.96, 0.932, -22.204, 0.348, -0.152, -0.168, 1.124, -14.4, 0.152, -23.004, 0.388, 0.52, 0.064, -20.48)"
2017/07/11/15:20:00.416342,2780088,1499757604,363939598,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05675728915176031, 0.37735927381981177, 1.2620826932327243, -0.8375535101854359, -0.972160324322381, -0.2051699303796741, 1.191519576989995, 1.6616846884768743, 0.04678641403050512, 1.854199277356494, -0.9480001269131857, -1.417014752809151, 0.0724805922275858, 1.2164467647931332, -0.16988837225830958, -12.565987119160338)","(0.0, 0.007853981632501214, 0.0047123889795007284, -0.009817477040626518, -0.005890486224375911, -0.02120575040775328, -0.0400553063257562, 0.024740042142378828, 0.009032078877376396, 0.011780972448751823, -0.018064157754752792, 0.006675884387626033, -0.0027488935713754254, -0.0023561944897503642, -0.0047123889795007284, 0.0, 0.0)","(0.0, 0.0, 3.984, -13.868, 0.996, -22.172, 0.356, -0.152, -0.224, 1.156, -14.368, 0.06, -23.064, 0.396, 0.512, 0.044, -20.48)"
2017/07/11/15:20:00.426449,2780089,1499757604,373900444,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, 0.3762087882288977, 1.2613157028387814, -0.8375535101854359, -0.972160324322381, -0.2051699303796741, 1.191519576989995, 1.6616846884768743, 0.046402918833533764, 1.8557332581443793, -0.9480001269131857, -1.4177817432030937, 0.07209709703061444, 1.2156797743991905, -0.1695048770613382, -12.565987119160338)","(0.0, 0.005497787142750851, 0.0011780972448751821, 0.0007853981632501215, -0.014137166938502187, -0.009032078877376396, -0.013744467856877126, -0.015707963265002428, 0.022383847652628464, -0.0027488935713754254, -0.007853981632501214, 0.0047123889795007284, -0.00510508806112579, -0.0027488935713754254, 0.012566370612001944, -0.01767145867312773, 0.0)","(0.0, 0.0, 4.144, -13.96, 0.932, -22.14, 0.4, -0.124, -0.252, 1.156, -14.368, 0.124, -23.004, 0.368, 0.52, 0.064, -20.48)"
2017/07/11/15:20:00.436482,2780090,1499757604,383940056,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.3762087882288977, 1.2620826932327243, -0.83870399577635, -0.9717768291254096, -0.20478643518270273, 1.1911360817930239, 1.6624516788708172, 0.04601942363656241, 1.8549662677504366, -0.9476166317162144, -1.4166312576121796, 0.0724805922275858, 1.2156797743991905, -0.1695048770613382, -12.565987119160338)","(0.0, -0.006675884387626033, -0.011780972448751823, -0.003926990816250607, -0.02552544030562895, 0.0035342917346255468, 0.022383847652628464, -0.022776546734253524, 0.0027488935713754254, 0.0027488935713754254, 0.013744467856877126, 0.0070685834692510935, 0.00510508806112579, -0.006675884387626033, -0.027096236632129192, 0.0047123889795007284, 0.0)","(0.0, 0.0, 4.112, -13.932, 0.932, -22.108, 0.4, -0.104, -0.26, 1.092, -14.4, 0.152, -23.004, 0.376, 0.56, 0.072, -20.48)"
2017/07/11/15:20:00.442378,610077,1499757604,392000000,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/15:20:00.445223,610078,1499757604,395000064,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/15:20:00.446333,2780091,1499757604,393958607,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, 0.3762087882288977, 1.2616991980357528, -0.8390874909733214, -0.9713933339284383, -0.2044029399857314, 1.1907525865960524, 1.6616846884768743, 0.046402918833533764, 1.854199277356494, -0.9480001269131857, -1.4173982480061222, 0.0724805922275858, 1.2164467647931332, -0.1695048770613382, -12.565987119160338)","(0.0, -0.01021017612225158, -0.022383847652628464, 0.0, -0.023561944897503646, -0.004319689897875668, 0.0027488935713754254, -0.005497787142750851, 0.02120575040775328, 0.0070685834692510935, 0.005890486224375911, 0.0035342917346255468, 0.0200276531628781, 0.006283185306000972, -0.031415926530004856, 0.001570796326500243, 0.0)","(0.0, 0.0, 4.112, -13.9, 1.028, -22.076, 0.416, -0.132, -0.296, 1.092, -14.368, 0.092, -23.032, 0.376, 0.54, 0.072, -20.48)"
