time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:19:06.487010,225202,1499761146,486541032,0,300,699,372,154,261,169,311,273
2017/07/11/16:19:06.502419,225203,1499761146,502218961,0,194,659,337,140,265,167,248,227
2017/07/11/16:19:06.525507,225204,1499761146,525233030,0,182,720,338,134,270,196,298,237
2017/07/11/16:19:06.546300,225205,1499761146,545836925,0,163,707,336,138,285,205,313,251
2017/07/11/16:19:06.562111,225206,1499761146,561937093,0,140,645,315,140,299,198,320,222
2017/07/11/16:19:06.583524,225207,1499761146,583180904,0,150,683,331,124,250,175,397,237
2017/07/11/16:19:06.605851,225208,1499761146,605576038,0,147,695,317,125,247,212,505,295
2017/07/11/16:19:06.622557,225209,1499761146,622369050,0,138,673,331,124,224,168,492,291
2017/07/11/16:19:06.642963,225210,1499761146,642827987,0,136,766,350,122,194,167,483,244
2017/07/11/16:19:06.668747,225211,1499761146,668517112,0,167,854,373,108,163,171,512,257
2017/07/11/16:19:06.689767,225212,1499761146,689640045,0,189,782,325,98,164,182,492,316
2017/07/11/16:19:06.703596,225213,1499761146,703253030,0,188,786,323,105,172,142,447,289
2017/07/11/16:19:06.725710,225214,1499761146,725275039,0,189,813,323,101,167,134,460,291
2017/07/11/16:19:06.743211,225215,1499761146,742656946,0,193,719,291,99,136,108,540,314
2017/07/11/16:19:06.779172,225216,1499761146,778974056,0,165,617,236,93,145,121,541,333
2017/07/11/16:19:06.785609,225217,1499761146,785407066,0,148,633,236,98,134,113,568,328
2017/07/11/16:19:06.802759,225218,1499761146,802613019,0,143,583,224,92,109,107,544,318
2017/07/11/16:19:06.823347,225219,1499761146,822922945,0,147,511,190,91,104,107,573,312
2017/07/11/16:19:06.845810,225220,1499761146,845477104,0,144,615,195,94,104,105,503,310
2017/07/11/16:19:06.862403,225221,1499761146,862257003,0,152,598,177,92,91,89,486,309
2017/07/11/16:19:06.883195,225222,1499761146,882992982,0,131,575,165,84,87,80,433,295
2017/07/11/16:19:06.905970,225223,1499761146,905687093,0,133,568,161,79,94,81,412,302
2017/07/11/16:19:06.922486,225224,1499761146,922372102,0,128,585,166,85,92,86,350,318
2017/07/11/16:19:06.944675,225225,1499761146,943972110,0,141,459,145,76,86,86,336,336
2017/07/11/16:19:06.969128,225226,1499761146,968744039,0,138,451,147,75,85,92,324,319
2017/07/11/16:19:06.982777,225227,1499761146,982367992,0,142,463,148,74,86,93,303,289
2017/07/11/16:19:07.003041,225228,1499761147,2875089,0,147,470,169,74,81,98,294,286
2017/07/11/16:19:07.025850,225229,1499761147,25590896,0,147,460,168,70,75,89,289,302
2017/07/11/16:19:07.042086,225230,1499761147,41944980,0,128,444,171,73,72,88,294,264
2017/07/11/16:19:07.064063,225231,1499761147,63894033,0,122,422,166,80,83,92,291,272
2017/07/11/16:19:07.085991,225232,1499761147,85457086,0,109,372,163,86,88,98,284,263
2017/07/11/16:19:07.103021,225233,1499761147,102713108,0,132,388,154,87,92,105,317,279
2017/07/11/16:19:07.124454,225234,1499761147,124351024,0,133,394,164,80,92,103,309,270
2017/07/11/16:19:07.146574,225235,1499761147,146164894,0,136,408,167,81,95,110,316,307
2017/07/11/16:19:07.162905,225236,1499761147,162652969,0,146,418,171,70,86,103,291,314
2017/07/11/16:19:07.184923,225237,1499761147,184792995,0,150,427,186,65,82,109,344,376
2017/07/11/16:19:07.206385,225238,1499761147,206106901,0,119,417,185,64,75,98,332,372
2017/07/11/16:19:07.222871,225239,1499761147,222593069,0,126,350,171,66,74,99,331,357
2017/07/11/16:19:07.245031,225240,1499761147,244838953,0,120,337,160,65,77,90,315,338
2017/07/11/16:19:07.265917,225241,1499761147,265661954,0,120,355,169,73,79,101,334,344
2017/07/11/16:19:07.282710,225242,1499761147,282347917,0,117,342,153,73,80,90,287,270
2017/07/11/16:19:07.305316,225243,1499761147,305006027,0,115,324,142,72,81,85,260,250
2017/07/11/16:19:07.325707,225244,1499761147,325511932,0,109,341,144,69,79,86,275,260
2017/07/11/16:19:07.343045,225245,1499761147,342814922,0,117,383,156,67,76,93,275,256
2017/07/11/16:19:07.365187,225246,1499761147,364830970,0,116,439,178,68,70,77,262,245
2017/07/11/16:19:07.386126,225247,1499761147,385638952,0,124,439,175,69,72,111,313,269
2017/07/11/16:19:07.408861,225248,1499761147,408431053,0,137,438,179,71,79,114,315,296
2017/07/11/16:19:07.424790,225249,1499761147,424679040,0,143,549,229,80,84,116,295,337
2017/07/11/16:19:07.453016,225250,1499761147,452898979,0,138,532,234,84,84,113,311,347
2017/07/11/16:19:07.470077,225251,1499761147,469516992,0,132,463,208,76,85,109,305,335
2017/07/11/16:19:07.486127,225252,1499761147,485650062,0,123,501,212,73,82,76,237,314
2017/07/11/16:19:07.507313,225253,1499761147,507108926,0,117,513,238,97,103,76,342,327
2017/07/11/16:19:07.528195,225254,1499761147,527887105,0,116,384,185,91,102,72,338,294
2017/07/11/16:19:07.554222,225255,1499761147,553822994,0,131,470,204,93,107,75,325,281
2017/07/11/16:19:07.565650,225256,1499761147,565453052,0,134,484,205,96,109,99,337,373
2017/07/11/16:19:07.588405,225257,1499761147,588129997,0,143,447,200,96,109,128,377,420
2017/07/11/16:19:07.604726,225258,1499761147,604532003,0,159,438,173,71,86,131,296,435
2017/07/11/16:19:07.626075,225259,1499761147,625746011,0,179,433,179,73,90,135,298,465
2017/07/11/16:19:07.655706,225260,1499761147,655502080,0,197,332,138,67,88,139,304,481
2017/07/11/16:19:07.664766,225261,1499761147,664597988,0,199,317,137,76,93,124,290,450
2017/07/11/16:19:07.687776,225262,1499761147,687361955,0,212,319,143,91,100,138,247,444
2017/07/11/16:19:07.708099,225263,1499761147,707943916,0,198,340,131,92,98,146,250,429
2017/07/11/16:19:07.724946,225264,1499761147,724782943,0,180,336,117,88,94,148,263,422
2017/07/11/16:19:07.748390,225265,1499761147,748001098,0,191,304,113,87,94,147,251,438
2017/07/11/16:19:07.768200,225266,1499761147,767946004,0,193,297,103,79,86,164,244,414
2017/07/11/16:19:07.784768,225267,1499761147,784498929,0,209,273,88,65,79,127,245,434
2017/07/11/16:19:07.805772,225268,1499761147,805469989,0,237,225,87,66,80,115,247,460
2017/07/11/16:19:07.828773,225269,1499761147,828305959,0,275,198,87,84,103,136,235,449
2017/07/11/16:19:07.845040,225270,1499761147,844829082,0,260,199,86,85,106,156,261,455
2017/07/11/16:19:07.865414,225271,1499761147,865308046,0,274,239,95,90,108,146,267,495
