time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:27:19.567528,68910,1499758039,567210912,0,6082,6412,8009,11232,329,1774,458
2017/07/11/15:27:19.590769,68911,1499758039,590498924,0,6098,6412,7952,11264,375,1785,464
2017/07/11/15:27:19.604758,68912,1499758039,604557037,0,6099,6425,7890,11299,440,1826,441
2017/07/11/15:27:19.628226,68913,1499758039,627172946,0,6108,6420,7824,11344,426,1796,539
2017/07/11/15:27:19.651706,68914,1499758039,650734901,0,6124,6405,7767,11382,403,1807,557
2017/07/11/15:27:19.664633,68915,1499758039,664458036,0,6130,6399,7735,11404,454,1841,576
2017/07/11/15:27:19.687299,68916,1499758039,687079906,0,6135,6378,7711,11429,340,1885,529
2017/07/11/15:27:19.710791,68917,1499758039,710589885,0,6142,6359,7684,11454,427,1915,511
2017/07/11/15:27:19.725236,68918,1499758039,725033998,0,6156,6334,7682,11462,399,1855,537
2017/07/11/15:27:19.747413,68919,1499758039,747189044,0,6183,6272,7709,11464,360,1778,699
2017/07/11/15:27:19.771082,68920,1499758039,770571947,0,6170,6227,7749,11468,387,1959,539
2017/07/11/15:27:19.785005,68921,1499758039,784795045,0,6149,6201,7808,11453,396,1932,514
2017/07/11/15:27:19.815596,68922,1499758039,815306901,0,6194,6079,7981,11375,-140,2079,262
2017/07/11/15:27:19.831510,68923,1499758039,830463886,0,6200,6058,8103,11296,417,2126,456
2017/07/11/15:27:19.844991,68924,1499758039,844695091,0,6212,6009,8196,11249,303,2206,458
2017/07/11/15:27:19.876018,68925,1499758039,875299930,0,6243,5928,8239,11243,228,2054,482
2017/07/11/15:27:19.890252,68926,1499758039,890132904,0,6280,5839,8287,11234,214,1865,460
2017/07/11/15:27:19.905318,68927,1499758039,905002117,0,6333,5741,8350,11208,159,1872,495
2017/07/11/15:27:19.927185,68928,1499758039,927016973,0,6390,5648,8420,11170,138,1919,463
2017/07/11/15:27:19.950599,68929,1499758039,950205087,0,6434,5562,8495,11131,177,1923,484
2017/07/11/15:27:19.964666,68930,1499758039,964442014,0,6486,5470,8567,11092,104,1957,443
2017/07/11/15:27:19.987533,68931,1499758039,987282991,0,6556,5364,8620,11061,55,1909,503
2017/07/11/15:27:20.017802,68932,1499758040,17607927,0,6625,5257,8672,11030,17,1895,473
2017/07/11/15:27:20.024499,68933,1499758040,24391889,0,6696,5143,8730,10996,-88,1924,473
2017/07/11/15:27:20.047919,68934,1499758040,47378063,0,6776,5040,8792,10944,-144,1930,417
2017/07/11/15:27:20.069572,68935,1499758040,69416999,0,6861,4941,8862,10880,-149,1952,449
2017/07/11/15:27:20.092934,68936,1499758040,92715978,0,6944,4841,8929,10818,-201,1906,519
2017/07/11/15:27:20.107184,68937,1499758040,106982946,0,7019,4747,8987,10763,-179,1905,504
2017/07/11/15:27:20.129855,68938,1499758040,129610061,0,7105,4646,9043,10703,-233,2013,459
2017/07/11/15:27:20.152807,68939,1499758040,152651071,0,7197,4537,9090,10649,-309,1949,440
2017/07/11/15:27:20.167409,68940,1499758040,167042016,0,7298,4423,9134,10590,-355,1876,472
2017/07/11/15:27:20.189776,68941,1499758040,189641952,0,7398,4321,9182,10521,-400,1840,492
2017/07/11/15:27:20.213597,68942,1499758040,212752103,0,7495,4224,9234,10445,-403,1952,487
2017/07/11/15:27:20.227360,68943,1499758040,227158069,0,7589,4120,9277,10382,-430,1959,519
2017/07/11/15:27:20.252755,68944,1499758040,252527952,0,7683,4010,9311,10325,-503,1906,507
2017/07/11/15:27:20.275938,68945,1499758040,275619029,0,7782,3901,9345,10262,-575,1838,464
2017/07/11/15:27:20.287362,68946,1499758040,287167072,0,7883,3799,9377,10193,-597,1804,500
2017/07/11/15:27:20.310071,68947,1499758040,309698104,0,7972,3706,9415,10123,-551,1817,512
2017/07/11/15:27:20.332737,68948,1499758040,332566976,0,8057,3608,9443,10065,-586,1891,562
2017/07/11/15:27:20.347130,68949,1499758040,346931934,0,8145,3500,9457,10020,-665,1867,519
2017/07/11/15:27:20.369828,68950,1499758040,369630098,0,8238,3389,9467,9972,-738,1752,466
2017/07/11/15:27:20.392837,68951,1499758040,392663955,0,8332,3291,9475,9918,-725,1687,526
2017/07/11/15:27:20.407397,68952,1499758040,407125949,0,8420,3207,9485,9861,-678,1789,535
2017/07/11/15:27:20.429951,68953,1499758040,429784059,0,8505,3121,9490,9812,-721,1858,519
2017/07/11/15:27:20.452769,68954,1499758040,452579975,0,8591,3021,9476,9781,-765,1834,548
2017/07/11/15:27:20.467790,68955,1499758040,467523097,0,8676,2919,9456,9757,-865,1701,543
2017/07/11/15:27:20.490229,68956,1499758040,489869117,0,8762,2826,9436,9727,-853,1722,582
2017/07/11/15:27:20.514010,68957,1499758040,513884067,0,8851,2733,9409,9699,-848,1732,570
2017/07/11/15:27:20.527342,68958,1499758040,527086019,0,8938,2643,9379,9673,-872,1730,556
2017/07/11/15:27:20.549714,68959,1499758040,549527883,0,9024,2553,9346,9649,-880,1714,593
2017/07/11/15:27:20.573414,68960,1499758040,572798967,0,9109,2468,9305,9631,-900,1699,614
2017/07/11/15:27:20.588447,68961,1499758040,588318109,0,9190,2398,9268,9607,-924,1648,612
2017/07/11/15:27:20.610491,68962,1499758040,609970092,0,9272,2342,9237,9573,-984,1644,664
2017/07/11/15:27:20.633766,68963,1499758040,633034944,0,9354,2294,9198,9542,-925,1648,697
2017/07/11/15:27:20.647117,68964,1499758040,646946907,0,9435,2239,9147,9524,-854,1606,683
2017/07/11/15:27:20.669997,68965,1499758040,669832944,0,9516,2179,9090,9512,-885,1571,701
2017/07/11/15:27:20.693268,68966,1499758040,692950010,0,9596,2128,9042,9489,-958,1536,651
2017/07/11/15:27:20.707350,68967,1499758040,707168102,0,9674,2091,8992,9466,-923,1596,691
2017/07/11/15:27:20.729737,68968,1499758040,729566097,0,9747,2052,8921,9466,-809,1572,775
2017/07/11/15:27:20.753999,68969,1499758040,753000974,0,9819,2000,8846,9473,-935,1473,765
